"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu[1]",-0.210612348805588,0.0010604733308029,0.141860067137407,-0.488518489481712,-0.302798942361029,-0.212413845355007,-0.120963763449368,0.0738421963013917,17894.5515744691,1.00019529932198
"mu[2]",-0.0186446716362833,0.000994736991299662,0.142153162927495,-0.29623556027191,-0.111925375943521,-0.0205909628971409,0.0716415740441225,0.269037457016491,20421.9175174195,1.00037717649369
"mu[3]",0.043405430018412,0.00084090885539856,0.12826223756138,-0.209185782745192,-0.038265984521508,0.0420509406692792,0.124664911786129,0.304294382680011,23264.8240373228,1.00006129568207
"sigma2_R",0.419947105722603,0.00153039448389117,0.135690302445814,0.189050530233977,0.325884996963319,0.407343369997631,0.500838729794599,0.722304092566741,7861.23606034395,1.00076595850027
"sigma2_Q",0.368036814062239,0.00261408139987758,0.180734623370828,0.118417444495493,0.237469014915264,0.33415264836021,0.461402085452465,0.813488611787749,4780.18277862625,1.00166696947313
"theta",0.0708869054399112,0.00523750930863073,0.302472471812418,-0.439556474379386,-0.168938099357856,0.0608000455538833,0.294632864429223,0.661128769181308,3335.20163573437,1.00311423234671
