"","year","population","group","Mean","SD","Median","X.025","X.975","X.05","X.95","FRACWILD","obs_spawners","nat.Mean","nat.X.025","nat.X.975","nat.X.05","nat.X.95","ESU"
"1",1995,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",17032.2120921418,14077.1536337161,13424.7914019097,2817.91610707432,53017.6485468414,3640.21963930428,42030.1107975839,1,3596,17032.2120921418,2817.91610707432,53017.6485468414,3640.21963930428,42030.1107975839,"Big Bear Creek (provisional) Sockeye"
"2",1996,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",20319.9570476158,14953.2908011808,16626.5933244948,4903.35494903508,58667.7092570497,5984.90504061374,46751.4820819367,1,73041,20319.9570476158,4903.35494903508,58667.7092570497,5984.90504061374,46751.4820819367,"Big Bear Creek (provisional) Sockeye"
"3",1997,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",16096.1193508714,10631.7321966486,13719.1858080767,4272.49811073632,42469.4887629036,5222.6060148718,34603.1713369055,1,10546,16096.1193508714,4272.49811073632,42469.4887629036,5222.6060148718,34603.1713369055,"Big Bear Creek (provisional) Sockeye"
"4",1998,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",14000.5282345223,8704.61663011291,12131.5407145337,3711.309988582,35647.3561759662,4602.96673983726,29477.732660317,1,9757,14000.5282345223,3711.309988582,35647.3561759662,4602.96673983726,29477.732660317,"Big Bear Creek (provisional) Sockeye"
"5",1999,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",12518.1086510512,7560.82532960935,10948.644523954,3060.7711049718,31796.0015880587,3900.48523438564,26423.9981749858,1,2080,12518.1086510512,3060.7711049718,31796.0015880587,3900.48523438564,26423.9981749858,"Big Bear Creek (provisional) Sockeye"
"6",2000,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",18604.968160654,14736.0727357527,14615.5808698805,5110.63420998418,56376.0291626247,6093.78554258117,44330.3151071995,1,81090,18604.968160654,5110.63420998418,56376.0291626247,6093.78554258117,44330.3151071995,"Big Bear Creek (provisional) Sockeye"
"7",2001,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",16413.1719740096,11824.932803228,13270.1255118901,4754.8804904241,46550.3685277637,5654.5831784398,37250.2666994979,1,14430,16413.1719740096,4754.8804904241,46550.3685277637,5654.5831784398,37250.2666994979,"Big Bear Creek (provisional) Sockeye"
"8",2002,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",16271.794726141,13142.6963953727,12623.1088804966,4537.29447828587,50143.7583312227,5358.92083319215,39103.327805668,1,55200,16271.794726141,4537.29447828587,50143.7583312227,5358.92083319215,39103.327805668,"Big Bear Creek (provisional) Sockeye"
"9",2003,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",10268.4258586773,6413.9324960354,8772.18520738665,3014.38852084518,26457.7854719616,3679.83021062744,21691.4479849337,1,2865,10268.4258586773,3014.38852084518,26457.7854719616,3679.83021062744,21691.4479849337,"Big Bear Creek (provisional) Sockeye"
"10",2004,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",9874.7390657674,6511.75309665481,8239.64757652757,3024.8317129341,26595.1602153061,3629.11620965522,21414.2751523601,1,15607,9874.7390657674,3024.8317129341,26595.1602153061,3629.11620965522,21414.2751523601,"Big Bear Creek (provisional) Sockeye"
"11",2005,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",7985.82906463958,5060.36570885514,6770.7203833632,2425.48570169252,20716.8662759123,2940.30584105866,16878.2360519628,1,5554,7985.82906463958,2425.48570169252,20716.8662759123,2940.30584105866,16878.2360519628,"Big Bear Creek (provisional) Sockeye"
"12",2006,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",7242.07787014456,5005.59970675522,5990.49056507264,2163.02257061655,20096.4388824813,2600.68593555591,15977.5502442875,1,26227,7242.07787014456,2163.02257061655,20096.4388824813,2600.68593555591,15977.5502442875,"Big Bear Creek (provisional) Sockeye"
"13",2007,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",4264.87639561396,2557.48479797709,3809.0512618894,1063.95410275801,10350.1018580375,1337.59578048196,8667.86924420048,1,1600,4264.87639561396,1063.95410275801,10350.1018580375,1337.59578048196,8667.86924420048,"Big Bear Creek (provisional) Sockeye"
"14",2008,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",3184.7926939565,1974.36599413612,2851.17381301358,602.879240949576,7909.24764672442,794.896948616733,6676.50820547924,1,577,3184.7926939565,602.879240949576,7909.24764672442,794.896948616733,6676.50820547924,"Big Bear Creek (provisional) Sockeye"
"15",2009,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",3161.95901903618,1879.62981857136,2833.07036377734,736.927453034945,7721.84263735033,935.676549900839,6495.21728650438,1,860,3161.95901903618,736.927453034945,7721.84263735033,935.676549900839,6495.21728650438,"Big Bear Creek (provisional) Sockeye"
"16",2010,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",4255.07653750059,2946.44677542767,3537.37898278612,1237.92222379005,11836.9445813665,1512.98162723075,9401.78145529418,1,16716,4255.07653750059,1237.92222379005,11836.9445813665,1512.98162723075,9401.78145529418,"Big Bear Creek (provisional) Sockeye"
"17",2011,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",3581.25712629029,2223.14795638961,3068.29692178655,1069.97932863174,9192.69527912076,1297.6821372136,7531.9813961344,1,1414,3581.25712629029,1069.97932863174,9192.69527912076,1297.6821372136,7531.9813961344,"Big Bear Creek (provisional) Sockeye"
"18",2012,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",4205.30966636943,3253.0456720472,3324.30753083396,1204.39099433272,12681.2695263641,1431.28382387421,9797.90246339807,1,9730,4205.30966636943,1204.39099433272,12681.2695263641,1431.28382387421,9797.90246339807,"Big Bear Creek (provisional) Sockeye"
"19",2013,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",3588.2077788132,2671.3568289354,2876.86882477995,1042.00705055438,10387.3808578385,1246.43676442363,8201.51491356969,1,5964,3588.2077788132,1042.00705055438,10387.3808578385,1246.43676442363,8201.51491356969,"Big Bear Creek (provisional) Sockeye"
"20",2014,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",2643.73254924873,1712.48606927486,2235.20679359976,791.91533251504,7002.88614939469,948.802106607156,5681.85841808977,1,3012,2643.73254924873,791.91533251504,7002.88614939469,948.802106607156,5681.85841808977,"Big Bear Creek (provisional) Sockeye"
"21",2015,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",1855.45696959611,1118.67555465613,1620.82043949498,489.641433546654,4659.79479665954,612.467466661586,3847.09692452802,1,547,1855.45696959611,489.641433546654,4659.79479665954,612.467466661586,3847.09692452802,"Big Bear Creek (provisional) Sockeye"
"22",2016,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",1746.80053374565,1075.92347183654,1503.36104754774,495.411609794503,4480.4944798214,610.918266608065,3684.00786347495,1,1328,1746.80053374565,495.411609794503,4480.4944798214,610.918266608065,3684.00786347495,"Big Bear Creek (provisional) Sockeye"
"23",2017,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",1745.20627800854,1231.92955012592,1452.18584339228,482.643726288469,4781.86655979776,585.324829957478,3851.81276189464,1,3795,1745.20627800854,482.643726288469,4781.86655979776,585.324829957478,3851.81276189464,"Big Bear Creek (provisional) Sockeye"
"24",2018,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",1300.26803195851,850.599046603986,1101.54646482633,341.929861331929,3440.32534208332,422.501440490439,2829.77501658476,1,897,1300.26803195851,341.929861331929,3440.32534208332,422.501440490439,2829.77501658476,"Big Bear Creek (provisional) Sockeye"
"25",2019,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",1053.51402152056,739.772772487262,876.486975525875,245.241981585334,2919.15277070236,304.114299530648,2383.79330282866,1,611,1053.51402152056,245.241981585334,2919.15277070236,304.114299530648,2383.79330282866,"Big Bear Creek (provisional) Sockeye"
"26",2020,"Lake Washington/Sammamish Tribs Sockeye-","Big Bear Creek (provisional) Sockeye",950.226605165189,789.648366245251,749.108141751075,170.735166640191,2924.94290087314,223.42924598068,2310.19034327171,1,549,950.226605165189,170.735166640191,2924.94290087314,223.42924598068,2310.19034327171,"Big Bear Creek (provisional) Sockeye"
