"","population","type","start.year","stop.year","trend.mean","trend.se","ESU"
"1","Chum Salmon (Columbia River ESU) - Grays & Chinook Rivers","Total",1995,2020,-2.02076241074827e-05,0.0120868518025768,"Columbia River Chum Salmon ESU"
"2","Chum Salmon (Columbia River ESU) - Grays & Chinook Rivers","Natural",1995,2020,0.0204069097171173,0.0186798449268523,"Columbia River Chum Salmon ESU"
"3","Chum Salmon (Columbia River ESU) - Lower Gorge Tributaries","Total",1995,2020,0.0184311040299387,0.0162595427117485,"Columbia River Chum Salmon ESU"
"4","Chum Salmon (Columbia River ESU) - Lower Gorge Tributaries","Natural",1995,2020,0.0430927829988598,0.0242791062190039,"Columbia River Chum Salmon ESU"
"5","Chum Salmon (Columbia River ESU) - Upper Gorge Tributaries","Total",1995,2020,0.0502910836165624,0.0127505517473905,"Columbia River Chum Salmon ESU"
"6","Chum Salmon (Columbia River ESU) - Washougal River","Total",1995,2020,-0.00868601831469691,0.014612766484259,"Columbia River Chum Salmon ESU"
"7","Chum Salmon (Columbia River ESU) - Washougal River","Natural",1995,2020,0.066535191765075,0.0258491471664935,"Columbia River Chum Salmon ESU"
