"","year","population","group","Mean","SD","Median","X.025","X.975","X.05","X.95","FRACWILD","obs_spawners","nat.Mean","nat.X.025","nat.X.975","nat.X.05","nat.X.95","ESU"
"1",1995,"Steelhead (Puget Sound DPS) - Cedar River","Puget Sound Steelhead DPS",224.96021172226,63.5215799900286,216.148769687098,126.801545926329,373.165868882612,138.299481509523,341.128828329093,1,126,224.96021172226,126.801545926329,373.165868882612,138.299481509523,341.128828329093,"Puget Sound Steelhead DPS"
"2",1995,"Steelhead (Puget Sound DPS) - Eastside Hood Canal Tributaries","Puget Sound Steelhead DPS",24.8701757204938,6.67957417797338,24.01534565631,14.3182466833458,40.254638074941,15.597229889626,37.0418007814961,1,22,24.8701757204938,14.3182466833458,40.254638074941,15.597229889626,37.0418007814961,"Puget Sound Steelhead DPS"
"3",1995,"Steelhead (Puget Sound DPS) - Green River","Puget Sound Steelhead DPS",2718.58590367413,728.265842230532,2626.79709018681,1563.07262179326,4387.73392054929,1696.90596897114,4045.36031999566,1,2486,2718.58590367413,1563.07262179326,4387.73392054929,1696.90596897114,4045.36031999566,"Puget Sound Steelhead DPS"
"4",1995,"Steelhead (Puget Sound DPS) - Nisqually River","Puget Sound Steelhead DPS",887.46697799042,262.912178921865,851.434445306779,481.725027546258,1505.77911185089,529.465333804773,1369.34392076632,1,987,887.46697799042,481.725027546258,1505.77911185089,529.465333804773,1369.34392076632,"Puget Sound Steelhead DPS"
"5",1995,"Steelhead (Puget Sound DPS) - Pilchuck River","Puget Sound Steelhead DPS",1602.08443964387,488.40104702411,1531.65210034974,854.382871109618,2743.82340261927,938.110673116117,2510.3326961187,1,1588,1602.08443964387,854.382871109618,2743.82340261927,938.110673116117,2510.3326961187,"Puget Sound Steelhead DPS"
"6",1995,"Steelhead (Puget Sound DPS) - Puyallup River","Puget Sound Steelhead DPS",247.849028601079,66.3259056259407,239.708914515699,142.465471800122,399.657689211014,154.650634279107,367.755963154967,1,289,247.849028601079,142.465471800122,399.657689211014,154.650634279107,367.755963154967,"Puget Sound Steelhead DPS"
"7",1995,"Steelhead (Puget Sound DPS) - Puyallup River-Carbon River","Puget Sound Steelhead DPS",974.517391474745,263.113303378477,941.303227168993,555.982369600474,1580.98861773132,607.260192180305,1453.80071793104,1,1220,974.517391474745,555.982369600474,1580.98861773132,607.260192180305,1453.80071793104,"Puget Sound Steelhead DPS"
"8",1995,"Steelhead (Puget Sound DPS) - Samish River & Bellingham Bay Tributaries","Puget Sound Steelhead DPS",867.299818646721,235.812204389538,836.213918888965,493.858971701334,1407.11748635523,541.237241105118,1295.88596448256,1,918,867.299818646721,493.858971701334,1407.11748635523,541.237241105118,1295.88596448256,"Puget Sound Steelhead DPS"
"9",1995,"Steelhead (Puget Sound DPS) - Skagit River","Puget Sound Steelhead DPS",7709.58129797623,2353.93239965405,7375.91312737493,4112.00973671254,13228.3942477203,4521.84195172248,12053.4197578358,1,7656,7709.58129797623,4112.00973671254,13228.3942477203,4521.84195172248,12053.4197578358,"Puget Sound Steelhead DPS"
"10",1995,"Steelhead (Puget Sound DPS) - Skokomish River","Puget Sound Steelhead DPS",377.173249053132,114.824902435276,361.168076208187,200.770270233866,647.489777554624,221.268178029895,589.716545493542,1,398,377.173249053132,200.770270233866,647.489777554624,221.268178029895,589.716545493542,"Puget Sound Steelhead DPS"
"11",1995,"Steelhead (Puget Sound DPS) - Snohomish & Skykomish River","Puget Sound Steelhead DPS",4343.40036185143,1326.46522455782,4156.5478957296,2318.53280013049,7489.6535037935,2548.32264469799,6797.74877198545,1,4130,4343.40036185143,2318.53280013049,7489.6535037935,2548.32264469799,6797.74877198545,"Puget Sound Steelhead DPS"
"12",1995,"Steelhead (Puget Sound DPS) - Snoqualmie River","Puget Sound Steelhead DPS",2172.82254803006,662.923217406775,2074.47157032574,1162.23283336876,3727.11985025972,1274.52709303282,3390.80321493963,1,2004,2172.82254803006,1162.23283336876,3727.11985025972,1274.52709303282,3390.80321493963,"Puget Sound Steelhead DPS"
"13",1995,"Steelhead (Puget Sound DPS) - South Hood Canal Tributaries","Puget Sound Steelhead DPS",287.236174037703,199.189113191437,235.803663281976,68.8945996842134,804.319976523374,84.6929904915717,660.095233798739,NA,NA,NA,NA,NA,NA,NA,"Puget Sound Steelhead DPS"
"14",1995,"Steelhead (Puget Sound DPS) - Stait of Juan de Fuca Independents","Puget Sound Steelhead DPS",144.317333219498,39.5823159023322,138.934734805065,82.6372120139004,235.968164826134,89.9415285291859,217.607115234863,1,128,144.317333219498,82.6372120139004,235.968164826134,89.9415285291859,217.607115234863,"Puget Sound Steelhead DPS"
"15",1995,"Steelhead (Puget Sound DPS) - Stillaguamish River","Puget Sound Steelhead DPS",1425.93914518561,388.328250718943,1376.65351612172,812.373643557254,2321.29407281299,886.572508500403,2134.44044406296,1,1556,1425.93914518561,812.373643557254,2321.29407281299,886.572508500403,2134.44044406296,"Puget Sound Steelhead DPS"
"16",1995,"Steelhead (Puget Sound DPS) - Tolt River Summer-run","Puget Sound Steelhead DPS",186.776260111751,50.5506767845717,179.965569587805,107.572092406779,303.766938517622,116.85903226172,279.752280895398,1,151,186.776260111751,107.572092406779,303.766938517622,116.85903226172,279.752280895398,"Puget Sound Steelhead DPS"
