"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu[1]",-0.039432535993758,0.000925865905570195,0.0743639051632694,-0.186608240641718,-0.0884844206867004,-0.0392996579538719,0.0100441200478645,0.106249515574935,6451.01710056657,1.00032411464031
"mu[2]",0.0125593709528411,0.000896440446924315,0.0653466256894774,-0.11574260277954,-0.0311364307806771,0.012735140924445,0.0556427021267224,0.142447704607794,5313.77849264703,1.00050825486442
"mu[3]",0.0165124869620332,0.000916461944613598,0.0642732751510773,-0.109899883153602,-0.026104915608122,0.0163459586739656,0.0593827631160375,0.14248396328901,4918.49222819225,1.00055010712754
"mu[4]",0.0157994395580474,0.000917988443838849,0.064269433624003,-0.111350822591501,-0.0267619094318166,0.0158473078976487,0.0585527580066568,0.142838303942188,4901.56218962422,1.00034043363408
"mu[5]",-0.0248258141137445,0.000903729327852165,0.0646079012682748,-0.151353869709393,-0.0679498240969543,-0.0249224077154055,0.0182632153323726,0.102345396411929,5110.86623764108,1.00037273853593
"mu[6]",0.00233142251826017,0.000921029596649571,0.0657269385403444,-0.126706442666459,-0.0418771767643775,0.00256820918744416,0.0460785689774641,0.133458657348591,5092.60081976844,1.00077228528312
"mu[7]",0.0487328012654132,0.000904821145042938,0.0646626890990207,-0.0783109246009027,0.00533567950438375,0.0491995841332423,0.0920371198988077,0.175795491700653,5107.19030059971,1.00050896157365
"mu[8]",0.0144251216058824,0.000949381948159336,0.0925327463477675,-0.168084380414792,-0.0471470774674652,0.0143677973413197,0.0763371840253728,0.197148027634071,9499.67975352345,1.00011813486791
"mu[9]",0.045758435262108,0.000907489140245603,0.0657625764197652,-0.083151067817453,0.00132124102685173,0.0458663633554989,0.0889799631471927,0.176634396395259,5251.39596007663,1.00034459857069
"mu[10]",-0.00701172730683032,0.000922980010132692,0.0646997823250831,-0.134399525030984,-0.0501269577297537,-0.00712373847036811,0.0361166337251679,0.119980505524859,4913.84042335087,1.00048798044667
"mu[11]",-0.00384706813039819,0.000911659103653827,0.0643350140779595,-0.130598664334469,-0.0466100599280236,-0.00370825612953568,0.0391740572023305,0.122748763052966,4980.00586732196,1.00034917134824
"mu[12]",0.0190128684327516,0.000902783326910214,0.0643723937506297,-0.108278171319128,-0.0235123885457219,0.0189700099645488,0.0620213073973302,0.144354970476344,5084.31276703627,1.00052163997687
"mu[13]",-0.049378852623859,0.000912569292433959,0.0646404574394764,-0.175611551065252,-0.0922016685303653,-0.0495858972574713,-0.00715336698914329,0.0784976309985844,5017.38168946489,1.00047547751115
"mu[14]",0.0247898241030442,0.000906700347889931,0.0641181471225664,-0.101771009058128,-0.0175271537996588,0.0247933910983601,0.0672132281208087,0.151603023140215,5000.74100720285,1.00047988568863
"mu[15]",-0.0300885832922188,0.000913477966697676,0.0664736275654482,-0.160272307545757,-0.0745379520660936,-0.0301235984491293,0.014485566070321,0.100379715467809,5295.44675937553,1.0005150345211
"mu[16]",0.111109683421163,0.000914828399062873,0.0728361940968255,-0.0314362558507926,0.062232654192059,0.11070589974477,0.159881672062773,0.255370114560042,6338.91915891852,1.00029374447416
"mu[17]",-0.033718801902808,0.000920305333883444,0.0673923674674797,-0.165365993844723,-0.0787529253490723,-0.0337884489714824,0.0111237532993386,0.099070562246366,5362.37952646447,1.00048737511483
"mu[18]",0.100624825422224,0.000945638783107639,0.078720059821848,-0.0538505646289127,0.0479971559690897,0.100355910416814,0.15275944605456,0.256436954473881,6929.79328770256,1.00043289252585
"mu[19]",-0.00384706102884643,0.000918410156141783,0.0657067924613488,-0.134123801221508,-0.0473414964137743,-0.0035398335800892,0.03957379302169,0.126162537059892,5118.55269978837,1.00040995261682
"mu[20]",-0.0174426067653032,0.000902828197718707,0.0641743916950062,-0.143685578953676,-0.0598962261847656,-0.0173957514484287,0.0255741519772383,0.108675481979628,5052.58108444207,1.00059452663785
"mu[21]",-0.0051867966425836,0.000900213849874405,0.0654202535754821,-0.133119665587072,-0.0493705425374257,-0.00525813697422521,0.0389364597905575,0.123044698910166,5281.20548534316,1.00040695682897
"mu[22]",0.00876788333453325,0.000896928371860823,0.0640102438956954,-0.117517407735631,-0.033924368166952,0.00850967885772634,0.0510146403517458,0.136205642808513,5093.11450301933,1.00042363875286
"mu[23]",-0.0132772885941848,0.000906662049133719,0.064616657456821,-0.140926072912169,-0.0561716999224262,-0.0131663519164227,0.0293846761957801,0.113952896157256,5079.23261091116,1.00028097712935
