"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu[1]",0.00308031726517447,0.00126935088986649,0.123418541341979,-0.241420910341353,-0.0769249286062425,0.00255885756788588,0.0832105372038045,0.246366161958154,9453.60462358697,1.0000955523718
"mu[2]",0.0611702339820525,0.00115066890784714,0.121301048114881,-0.177073251809521,-0.0167252567983194,0.0598057268610297,0.138884186656939,0.305846168359915,11112.9241591119,1.00013446912215
"sigma2_R",0.160714154119069,0.00137130739611497,0.0846936906960968,0.0321422260731703,0.0977884988349382,0.151209010514135,0.210622152440144,0.354069694616654,3814.45486399358,1.00110867973289
"sigma2_Q",0.356037570926108,0.00188610665701738,0.145071847083804,0.135786811868181,0.249024410003323,0.335509387696812,0.440460299211107,0.689611588264006,5916.07655748062,1.00071272320049
"theta",0.39639670663997,0.0045205059769102,0.307914785987061,-0.235856503669545,0.176134684294897,0.41558522398158,0.642218032215948,0.899791120616612,4639.66893701796,1.00159572514752
