"","population","group","tot.mean","nat.mean","obs.mean","start.year","stop.year","ESU"
"1","Redfish Lake Sockeye","Snake River Sockeye Salmon ESU",84.0594788480453,NA,NA,1995,1999,"Snake River Sockeye Salmon ESU"
"2","Redfish Lake Sockeye","Snake River Sockeye Salmon ESU",172.476668193057,4.81803715279481,179.948520686102,2000,2004,"Snake River Sockeye Salmon ESU"
"3","Redfish Lake Sockeye","Snake River Sockeye Salmon ESU",576.055712057208,33.8561016444136,548.072667668756,2005,2009,"Snake River Sockeye Salmon ESU"
"4","Redfish Lake Sockeye","Snake River Sockeye Salmon ESU",1020.19385789651,52.5912917291061,1068.00880283428,2010,2014,"Snake River Sockeye Salmon ESU"
"5","Redfish Lake Sockeye","Snake River Sockeye Salmon ESU",833.016046282498,1.48639316408293,697.502052571573,2015,2019,"Snake River Sockeye Salmon ESU"
