"","year","tot.Mean","tot.Median","tot.X.025","tot.X.975","tot.X.05","tot.X.95","nat.Mean","nat.X.025","nat.X.975","nat.X.05","nat.X.95","obs.spawn","ESU"
"1",1995,21439.4638214582,20917.9222943103,14634.799257118,31510.5041377275,15703.1441358898,28900.1521015938,NA,NA,NA,NA,NA,20592,"Upper Willamette River Chinook Salmon ESU"
"2",1996,22785.0892742311,22302.3471418856,16207.8457685305,32086.3757921294,17270.5568292158,29921.8650807061,NA,NA,NA,NA,NA,21605,"Upper Willamette River Chinook Salmon ESU"
"3",1997,27526.5583398562,27038.9076273847,19710.2896003312,38056.3380429302,20912.8626081335,35627.5388089988,NA,NA,NA,NA,NA,26885,"Upper Willamette River Chinook Salmon ESU"
"4",1998,34332.7411011171,33964.8232434585,24182.2482965838,46869.2802383226,25866.8560784544,44053.5881761597,NA,NA,NA,NA,NA,34461,"Upper Willamette River Chinook Salmon ESU"
"5",1999,40043.649864656,39654.9651345195,28211.9418043988,54641.9788847675,30224.0972133296,51379.7145807721,NA,NA,NA,NA,NA,40410,"Upper Willamette River Chinook Salmon ESU"
"6",2000,42052.4835868089,41211.6803308728,30249.8888100831,59033.389129579,32047.4749916466,55052.2955653732,NA,NA,NA,NA,NA,39073,"Upper Willamette River Chinook Salmon ESU"
"7",2001,55332.9571226165,54570.4482193845,39393.8375220224,75840.1727946989,41871.4201018715,71140.3301184362,NA,NA,NA,NA,NA,53973,"Upper Willamette River Chinook Salmon ESU"
"8",2002,78012.4467002215,77946.6798847956,51904.1999585889,105736.728452696,56331.5750702317,99933.0892461298,NA,NA,NA,NA,NA,83136,"Upper Willamette River Chinook Salmon ESU"
"9",2003,84489.635749665,84521.2349018961,55757.2610465517,114661.903382661,60690.9050893114,108389.152940492,NA,NA,NA,NA,NA,87749,"Upper Willamette River Chinook Salmon ESU"
"10",2004,83057.5359271099,83784.7616380482,51542.0092879702,112766.330602402,56422.5084176902,107337.381221081,NA,NA,NA,NA,NA,96776,"Upper Willamette River Chinook Salmon ESU"
"11",2005,41808.3700487066,40625.5967781867,30315.4342850866,59857.0644859305,31951.9865819937,55689.8871559328,NA,NA,NA,NA,NA,36633,"Upper Willamette River Chinook Salmon ESU"
"12",2006,35994.5901172808,35673.4001382521,25381.1180776092,48887.7380505128,27047.8114882851,46079.819462198,NA,NA,NA,NA,NA,37041,"Upper Willamette River Chinook Salmon ESU"
"13",2007,24635.2705351107,23994.9517873099,17645.8182065266,35690.7451410611,18675.5541365149,32859.3066140578,NA,NA,NA,NA,NA,23134,"Upper Willamette River Chinook Salmon ESU"
"14",2008,18590.1709347954,17476.7578585552,12910.8044057648,30477.118027837,13560.7533418413,27545.9002464718,NA,NA,NA,NA,NA,14672,"Upper Willamette River Chinook Salmon ESU"
"15",2009,29955.6141818589,29364.560509545,21440.0617808717,41828.5790359537,22810.2813615421,39043.5224235556,NA,NA,NA,NA,NA,28529,"Upper Willamette River Chinook Salmon ESU"
"16",2010,55552.5292106973,56083.5101315152,33754.9090704183,75993.1748129489,36986.0130970006,72496.462708133,NA,NA,NA,NA,NA,67051,"Upper Willamette River Chinook Salmon ESU"
"17",2011,45075.7902212009,44611.1797396489,31399.992307315,61443.7740897582,33657.8198893131,57818.7448415467,NA,NA,NA,NA,NA,45147,"Upper Willamette River Chinook Salmon ESU"
"18",2012,37781.2478691276,37251.1206421248,26942.57855468,51900.7806782058,28725.158051008,48636.1435490901,NA,NA,NA,NA,NA,37213,"Upper Willamette River Chinook Salmon ESU"
"19",2013,32031.4470922391,31308.773095468,23017.2901923386,45349.1783490965,24386.4876237756,42192.4108156232,NA,NA,NA,NA,NA,29561,"Upper Willamette River Chinook Salmon ESU"
"20",2014,33984.9415508143,33256.8248548785,24506.0936000607,47579.1114727368,25955.7992665093,44312.738379765,NA,NA,NA,NA,NA,31669,"Upper Willamette River Chinook Salmon ESU"
"21",2015,46616.9990616015,46798.0345465821,30282.59968004,62782.1125010904,32871.6132300494,59779.4779406808,8391.05983108826,5450.8679424072,11300.7802501963,5916.89038140889,10760.3060293225,53088,"Upper Willamette River Chinook Salmon ESU"
"22",2016,34830.3436655755,34168.5698811473,25007.3602579918,48216.3604778532,26517.8961145596,45179.3885703703,7662.67560642661,5501.6192567582,10607.5993051277,5833.93714520312,9939.46548548146,32478,"Upper Willamette River Chinook Salmon ESU"
"23",2017,34944.3757445175,34744.8888787729,24168.6005207925,47259.5260851573,25945.7100940362,44599.1140637656,5940.54387656798,4108.66208853473,8034.11943447675,4410.77071598615,7581.84939084016,36628,"Upper Willamette River Chinook Salmon ESU"
"24",2018,27346.4556014639,26929.4652342937,19331.4970389635,37986.8659872946,20627.8923383187,35478.5277256187,5469.29112029278,3866.29940779269,7597.37319745891,4125.57846766375,7095.70554512373,26542,"Upper Willamette River Chinook Salmon ESU"
"25",2019,22332.5418447712,21608.7743411187,15479.8812686192,33397.5998348761,16520.4608685491,30610.6157316092,7593.06422722222,5263.15963133053,11355.1839438579,5616.95669530668,10407.6093487471,20617,"Upper Willamette River Chinook Salmon ESU"
