"","year","tot.Mean","tot.Median","tot.X.025","tot.X.975","tot.X.05","tot.X.95","nat.Mean","nat.X.025","nat.X.975","nat.X.05","nat.X.95","obs.spawn","ESU"
"1",1995,7328.52481490196,6933.35012970435,5159.64422270698,11781.7003379715,5405.47013754881,10315.9810180354,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS"
"2",1996,4292.82691712786,4090.99588723936,3115.72613423627,6602.28647447383,3239.27813780388,5888.93127030953,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS"
"3",1997,4681.76307150173,4519.36773791823,3589.32907726188,6711.4964717924,3721.00153603306,6076.32402680646,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS"
"4",1998,4380.53829469765,4270.12395438911,3468.9417834403,5937.81326784187,3579.98722081785,5465.69706672218,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS"
"5",1999,4292.6403658059,4209.82310523966,3527.91642218511,5534.50669921256,3624.14177623106,5180.66705756607,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS"
"6",2000,5563.74172742912,5495.46571806575,4539.95874610347,6977.90083768425,4684.15276952938,6635.50233911218,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS"
"7",2001,7838.6372416336,7778.944146393,6505.22998413792,9515.10142025257,6696.41603756057,9164.48938387444,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS"
"8",2002,12228.6777256614,12170.0816191033,10078.0701499067,14747.5774090536,10397.5558622301,14274.3482132983,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS"
"9",2003,15470.6236729066,15284.0552570346,12325.3000204661,19743.9701677704,12753.773161978,18836.5611842165,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS"
"10",2004,15102.7731694708,14893.0365941563,11970.4897015607,19401.1148895507,12378.0378042268,18540.9965246974,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS"
"11",2005,9261.68151677858,9168.47519146065,7539.6624236397,11538.2044967238,7759.75533099107,11064.7356771419,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS"
"12",2006,9794.68732313064,9755.88924441726,8336.99739706271,11488.2767489638,8554.03128598046,11165.9328281828,NA,NA,NA,NA,NA,9663,"Lower Columbia River Steelhead DPS"
"13",2007,8607.21864488311,8576.49145096436,7323.74192572612,10072.011268097,7520.29867263459,9800.9417577119,NA,NA,NA,NA,NA,8512,"Lower Columbia River Steelhead DPS"
"14",2008,8633.71296652452,8543.20788751415,7045.57747274866,10783.3018158795,7251.52652775203,10331.6426127218,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS"
"15",2009,12110.4012488622,11920.6728386728,9598.86414669243,15754.6180735383,9911.74332553192,14964.5791956773,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS"
"16",2010,8332.34680968778,8174.83691411548,6557.67817002984,11045.2385670643,6777.52782169077,10427.9952085659,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS"
"17",2011,8555.5672599766,8428.0860526533,6718.38632559783,11130.2175656883,6954.72426953752,10584.4410982531,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS"
"18",2012,9441.1366043716,9394.75624599088,7901.80838555081,11216.055077916,8128.93272372806,10891.8192239772,NA,NA,NA,NA,NA,9605,"Lower Columbia River Steelhead DPS"
"19",2013,11201.1679609766,11143.6012345699,9344.81959107302,13366.1950614642,9621.27453973925,12985.4029472721,NA,NA,NA,NA,NA,NA,"Lower Columbia River Steelhead DPS"
"20",2014,8877.47372621706,8833.93833969477,7416.30636892541,10621.3407466818,7622.23794394642,10300.8898437702,NA,NA,NA,NA,NA,9080,"Lower Columbia River Steelhead DPS"
"21",2015,13857.0360610769,13793.4297266496,11608.0617405022,16443.6042626612,11947.5292578127,15977.0457183969,NA,NA,NA,NA,NA,13801,"Lower Columbia River Steelhead DPS"
"22",2016,14473.9383015099,14405.2045518946,12137.5769739493,17217.3654099281,12486.8365181625,16709.4992909789,NA,NA,NA,NA,NA,14873,"Lower Columbia River Steelhead DPS"
"23",2017,9153.09692624466,9100.8663439066,7694.51210209524,10882.78655516,7910.11103385318,10561.0560326826,NA,NA,NA,NA,NA,9047,"Lower Columbia River Steelhead DPS"
"24",2018,9242.11214060017,9193.91548802301,7686.13159021614,11065.4940114736,7919.15251279506,10731.8965035939,NA,NA,NA,NA,NA,9670,"Lower Columbia River Steelhead DPS"
"25",2019,5171.56022601554,5132.69639335923,4302.70670407795,6261.69979971401,4428.03547607249,6054.99050486237,NA,NA,NA,NA,NA,4952,"Lower Columbia River Steelhead DPS"
"26",2020,6808.00592535955,6761.07505331934,5604.0664343,8274.05387492718,5774.66287673271,7987.49701340668,NA,NA,NA,NA,NA,6883,"Lower Columbia River Steelhead DPS"
