"","population","type","start.year","stop.year","trend.mean","trend.se","ESU"
"1","scottcrk","Total",1995,2020,-0.0514132756117236,0.017483208515707,"Central California Coast steelhead"
"2","scottcrk","Natural",1995,2020,-0.0157776737918294,0.024073411079853,"Central California Coast steelhead"
