"","year","population","group","Mean","SD","Median","X.025","X.975","X.05","X.95","FRACWILD","obs_spawners","nat.Mean","nat.X.025","nat.X.975","nat.X.05","nat.X.95","ESU"
"1",1995,"Bear River Fall Chinook-","Washington Coast Chinook",252.211128898482,220.53578142493,190.563446900602,46.7808564586095,829.840153077141,58.4245065820482,652.349764296921,NA,NA,NA,NA,NA,NA,NA,"Washington Coast Chinook"
"2",1995,"Calawah Fall Chinook-","Washington Coast Chinook",1492.19563709803,619.202971213269,1378.23751388031,631.134621431121,3000.98984900311,715.906717113125,2652.8133217519,NA,NA,NA,NA,NA,NA,NA,"Washington Coast Chinook"
"3",1995,"Calawah Summer Chinook-","Washington Coast Chinook",167.212064276576,51.3336984999894,159.569379159397,89.056775153913,289.186799406493,97.6843894771888,262.487169647469,NA,224,NA,NA,NA,NA,NA,"Washington Coast Chinook"
"4",1995,"Chehalis Fall Chinook-","Washington Coast Chinook",5012.73245824416,1533.95702348919,4803.68952984782,2660.57207722049,8631.16639652883,2926.09569876788,7836.50127253277,NA,3681,NA,NA,NA,NA,NA,"Washington Coast Chinook"
"5",1995,"Chehalis Spring Chinook-","Washington Coast Chinook",3030.25397420925,922.708196516585,2902.61727500836,1609.16993290171,5188.44906318338,1769.4882082122,4724.56673770165,1,2070,3030.25397420925,1609.16993290171,5188.44906318338,1769.4882082122,4724.56673770165,"Washington Coast Chinook"
"6",1995,"Clearwater Fall Chinook-","Washington Coast Chinook",869.585265217513,267.009275986748,830.935300772131,464.865026406412,1491.16431316331,508.256398496371,1364.87204604704,1,659,869.585265217513,464.865026406412,1491.16431316331,508.256398496371,1364.87204604704,"Washington Coast Chinook"
"7",1995,"Clearwater Spring/Summer Chinook-","Washington Coast Chinook",17.9581591047787,5.90134755644157,17.0871259938677,9.15176525492175,31.8171440887606,10.0776817841733,28.7691830273153,1,15,17.9581591047787,9.15176525492175,31.8171440887606,10.0776817841733,28.7691830273153,"Washington Coast Chinook"
"8",1995,"Cook Creek Fall Chinook-","Washington Coast Chinook",257.278302960155,82.8597195676275,244.909128913471,132.153610482343,452.369414369807,146.300544642305,410.571002501819,NA,318,NA,NA,NA,NA,NA,"Washington Coast Chinook"
"9",1995,"Dickey Fall Chinook-","Washington Coast Chinook",177.698729150048,72.9274297936464,164.851103619242,75.0287271923811,356.205817469533,85.0929350530432,313.890280812621,NA,NA,NA,NA,NA,NA,NA,"Washington Coast Chinook"
"10",1995,"Hoh Fall Chinook-","Washington Coast Chinook",2550.66056963386,785.405707594457,2436.76712139365,1355.08206347201,4389.95410726613,1490.24060937676,3997.44743413032,1,2202,2550.66056963386,1355.08206347201,4389.95410726613,1490.24060937676,3997.44743413032,"Washington Coast Chinook"
"11",1995,"Hoh Spring/Summer Chinook-","Washington Coast Chinook",1316.38557613542,400.962472131919,1260.2840809672,703.066137263942,2253.56775375366,772.160588298321,2053.82409359882,1,1132,1316.38557613542,703.066137263942,2253.56775375366,772.160588298321,2053.82409359882,"Washington Coast Chinook"
"12",1995,"Hoko Fall Chinook-","Washington Coast Chinook",932.373595562112,283.237837595324,892.52179975443,499.449373317577,1599.71903358555,549.765132947485,1453.51984194194,0.330666666666667,750,308.304868932539,165.151259443679,528.973760438955,181.789003961302,480.6305610688,"Washington Coast Chinook"
"13",1995,"Hoquiam Fall Chinook-","Washington Coast Chinook",848.344019079002,258.824382331137,812.197175617687,452.207607761391,1447.77807993508,495.392303741111,1321.98617312817,1,840,848.344019079002,452.207607761391,1447.77807993508,495.392303741111,1321.98617312817,"Washington Coast Chinook"
"14",1995,"Humptulips Fall Chinook-","Washington Coast Chinook",3071.47224569157,933.164538206038,2940.30498843609,1648.75148828793,5248.79464248914,1807.60710136019,4788.79904011451,0.964297857871472,2941,2961.81410703206,1589.88752831845,5061.40143015954,1743.07165571489,4617.82865615938,"Washington Coast Chinook"
"15",1995,"Naselle Fall Chinook-","Washington Coast Chinook",4860.4828088489,1482.69052259649,4650.23245383591,2583.27672631224,8330.12866405581,2844.94068492365,7595.62307914983,NA,5825,NA,NA,NA,NA,NA,"Washington Coast Chinook"
"16",1995,"Nemah Fall Chinook-","Washington Coast Chinook",158.813130560246,128.569707037861,123.176745244991,29.1734911565499,500.373109170016,36.8690446048222,401.602538539143,NA,NA,NA,NA,NA,NA,NA,"Washington Coast Chinook"
"17",1995,"North River/Smith Creek Fall Chinook-","Washington Coast Chinook",491.294101787693,149.435662490071,470.023893113006,262.17533314728,840.967118168879,288.655465566851,768.808899011353,1,460,491.294101787693,262.17533314728,840.967118168879,288.655465566851,768.808899011353,"Washington Coast Chinook"
"18",1995,"Palix Fall Chinook-","Washington Coast Chinook",7.54543408641368,8.30841732120765,5.09612258001897,0.866175809738758,28.6072563787007,1.15428128566625,21.6782117627234,NA,NA,NA,NA,NA,NA,NA,"Washington Coast Chinook"
"19",1995,"Queets Fall Chinook-","Washington Coast Chinook",2213.48209280469,671.935356312271,2121.36488411922,1183.11537270882,3784.66359605726,1301.13255849448,3448.77830895539,NA,2217,NA,NA,NA,NA,NA,"Washington Coast Chinook"
"20",1995,"Queets Spring/Summer Chinook-","Washington Coast Chinook",611.295677844504,188.016195167882,582.731705905886,325.423806698623,1058.09494138598,358.028490889163,960.047144908354,1,610,611.295677844504,325.423806698623,1058.09494138598,358.028490889163,960.047144908354,"Washington Coast Chinook"
