"","year","tot.Mean","tot.Median","tot.X.025","tot.X.975","tot.X.05","tot.X.95","nat.Mean","nat.X.025","nat.X.975","nat.X.05","nat.X.95","obs.spawn","ESU"
"1",1995,11117.6083614664,10550.9161285464,5817.7532141032,19713.9976133249,6446.8830224595,17577.9250550082,9374.32321716471,4956.77493449543,16524.4923404277,5482.15890190865,14765.8972208275,9757,"Hood Canal Summer-run Chum Salmon ESU"
"2",1996,15195.9223282976,14710.3989204573,7524.90307087468,25593.7745870103,8403.07295089021,23578.0668987922,13356.0759448313,6665.53382976595,22407.2062780011,7437.70907728743,20651.7885323317,20682,"Hood Canal Summer-run Chum Salmon ESU"
"3",1997,9347.70344716535,9033.20963085474,5303.82378897429,15310.7625484618,5808.09226387378,13975.3561671129,6826.10604781495,3939.53453250512,11051.3286107806,4310.52267076647,10096.8423538141,9264,"Hood Canal Summer-run Chum Salmon ESU"
"4",1998,5896.95268759749,5571.19159254973,3478.98711395439,10090.5043194737,3752.73215612355,9109.59821345676,4068.52485116797,2473.18272680283,6783.17378264906,2659.28795034739,6147.92844401617,4552,"Hood Canal Summer-run Chum Salmon ESU"
"5",1999,5428.81702720985,5147.99334578214,3129.97829624041,9390.83385235144,3397.36884811354,8432.86353045572,2966.09606510026,1658.23676762729,5207.35981712009,1810.7966398451,4679.03258214489,4386,"Hood Canal Summer-run Chum Salmon ESU"
"6",2000,8679.96466603099,8375.72704793642,5037.93466028427,14172.0837062369,5502.89478419161,12871.8046369778,5610.42573257358,3209.83408468414,9235.60158178148,3510.16732669261,8383.96520374863,8788,"Hood Canal Summer-run Chum Salmon ESU"
"7",2001,15068.4526864231,14562.6269275588,9062.19262857264,23963.1829503664,9867.93956806925,21874.8219240967,8283.366495081,4857.16603314178,13495.2633566114,5306.86409114513,12258.2243254858,15224,"Hood Canal Summer-run Chum Salmon ESU"
"8",2002,20709.9362135076,19860.2729811638,12799.9352371647,33346.2896583392,13764.5479608182,30431.0675596457,12481.1736809033,7722.35004739104,20074.9641459106,8301.84829954462,18326.1715310544,17609,"Hood Canal Summer-run Chum Salmon ESU"
"9",2003,37997.625966421,37055.2053260921,21664.7683504824,60007.7955921638,23727.4495010752,55305.0203528485,28167.1165248714,15868.414927342,44858.2809127298,17405.8459294481,41305.8529630172,41925,"Hood Canal Summer-run Chum Salmon ESU"
"10",2004,54989.7189846571,53480.3126080369,28498.4853419838,90464.0463970246,31563.8458129655,83536.5917184496,44795.4502787796,22673.6079643941,74990.1232752261,25219.8563307906,69006.9248348587,78845,"Hood Canal Summer-run Chum Salmon ESU"
"11",2005,30959.5849095342,29717.9631185172,19259.8571732587,49410.8313399392,20723.4469657289,45269.8002324022,21432.9072634927,13246.9717728874,34531.5358252637,14247.9034736954,31600.6651832254,24930,"Hood Canal Summer-run Chum Salmon ESU"
"12",2006,30336.8655775414,29669.5367825164,17881.8907597216,47224.5612004175,19486.8190744677,43600.7969835571,24419.374801435,14410.5561672387,37972.1279377687,15703.51304339,35065.0689893882,34599,"Hood Canal Summer-run Chum Salmon ESU"
"13",2007,17203.2383639468,16455.9865595983,10503.2701106215,28050.1119360216,11343.2401718333,25562.3297494841,15217.0166042797,9327.71217273287,24729.6962476007,10056.1523799572,22556.1174089916,13758,"Hood Canal Summer-run Chum Salmon ESU"
"14",2008,17485.6995775027,16993.9468913717,10587.4213479392,27409.2142012701,11482.6235012842,25185.8049133755,15302.8583136247,9255.60520404357,24003.9207249489,10034.7935439684,22059.0860771731,18561,"Hood Canal Summer-run Chum Salmon ESU"
"15",2009,14995.8472260422,14377.1466237992,9340.36322358212,24130.8107081796,10031.9771986557,22061.978378735,11806.0991275378,7206.03804230403,19482.4577265782,7768.56128719727,17697.3318704328,12265,"Hood Canal Summer-run Chum Salmon ESU"
"16",2010,20091.2088660081,19608.2024611818,12375.7078570199,30851.1596900926,13410.1717200722,28354.3102751001,16333.2122324511,9982.58806784671,25556.976874781,10801.5943744058,23362.364289125,21712,"Hood Canal Summer-run Chum Salmon ESU"
"17",2011,16980.7766467348,16202.0863902382,10493.400111808,27819.946335497,11278.1551819821,25430.4895278662,14610.5350032875,8919.89821651769,24283.8853674969,9565.18390503934,22149.9319512046,12589,"Hood Canal Summer-run Chum Salmon ESU"
"18",2012,30557.8970849206,29899.3960711823,18210.1380558751,47273.1512841204,19754.8109125266,43618.6527614536,26421.145023281,15615.3111477967,41081.485333742,16966.5379752714,37895.782215166,36169,"Hood Canal Summer-run Chum Salmon ESU"
"19",2013,37314.1841385186,36399.0419218063,22817.1578470852,57856.3572246865,24712.7821191511,53254.5172572904,32658.8749358496,19921.0644616609,50940.0845698578,21571.1953725628,46749.514804545,37345,"Hood Canal Summer-run Chum Salmon ESU"
"20",2014,38113.2760523505,36830.6812399556,23276.009900995,60399.59469336,25178.0875254344,55252.565456008,37068.9016001665,22593.7448853896,58796.3068475662,24456.5758659294,53766.0252967677,35207,"Hood Canal Summer-run Chum Salmon ESU"
