"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu[1]",0.017368030254572,0.00122657328228231,0.0920749662820992,-0.164830889031668,-0.0435209601987065,0.0172242552844304,0.0781997010953348,0.200384749426783,5635.02874818821,1.00073130382851
"mu[2]",0.0236270187538543,0.00124328377638856,0.0939247818625355,-0.160966476600959,-0.0389328399448593,0.0232717876567073,0.0861407206278422,0.208437287019203,5707.15748870868,1.00072231573452
"mu[3]",0.00905290976241517,0.00130458179376225,0.0931820999303418,-0.176652910842072,-0.0525702157392977,0.00941866697093096,0.071646091936836,0.190130279919774,5101.7874367048,1.0014510470369
"mu[4]",0.0806570845795158,0.00125136826633697,0.0930042184387205,-0.102978743967864,0.0185156775951755,0.0805347591570171,0.142723277462198,0.264010651994762,5523.76278999812,1.00102985852749
"mu[5]",-0.0427210966362692,0.00125922300128379,0.0919383824795563,-0.224364516546131,-0.104132167456452,-0.0426385260434019,0.0187322437479353,0.137213965338258,5330.75129860522,1.00092122598398
"mu[6]",-0.0434164841151637,0.00124194040054392,0.0914885350703358,-0.222810688770597,-0.104239252048118,-0.0432880419478766,0.0175608039445812,0.136473267099224,5426.65031645469,1.00076812228642
"mu[7]",-0.0176878356317086,0.00130957802984865,0.108116568812934,-0.230392101276043,-0.0891368161124516,-0.0177833803525819,0.0540002331217954,0.195981014469898,6815.87705351387,1.00056831647247
"mu[8]",-0.0258294035906402,0.00124310094486193,0.0921304604097055,-0.209582495612547,-0.0863085267166019,-0.0255658054438913,0.0351854780861688,0.154823636845422,5492.79878332263,1.00080611271013
"mu[9]",-0.0409098662256118,0.00125202853001135,0.097532669410785,-0.232584850278238,-0.106557225088298,-0.0411138698248372,0.0245795211373514,0.151256887572964,6068.36606385069,1.00079868876557
"mu[10]",0.0786629682446568,0.00126970276220631,0.0951713326124339,-0.105556258399216,0.0142962754868951,0.0782610468813998,0.141885039635663,0.26817428525552,5618.34200083008,1.00071624135176
"mu[11]",-0.0610078525753539,0.00127879371536484,0.0985845155521443,-0.254773151372077,-0.126731889503895,-0.0608914214645313,0.0046156394740657,0.133452643059566,5943.14637549242,1.00096366025624
"mu[12]",0.0404443910087838,0.00126914372629674,0.0924334271584453,-0.143323794823483,-0.0208849858964737,0.041115117468448,0.102035395940901,0.220517271990165,5304.40281447845,1.00065161219714
"mu[13]",0.00706091815592772,0.00123957173978908,0.091738984358561,-0.174101197569744,-0.053929774776248,0.00683467894540968,0.0682692162716279,0.187830937793464,5477.27470059886,1.00099951223784
"mu[14]",-0.0182534760228224,0.00122704038220024,0.0922197266133767,-0.197981775623692,-0.079951091522415,-0.0185720721382324,0.0430300081776275,0.16423249753291,5648.45859292025,1.00083219522903
"sigma2_R",0.0787316568980303,0.000317923813704954,0.0192466809719727,0.042613599182652,0.0655346863905732,0.078183021696199,0.0911748786715351,0.118245793984278,3664.92909112654,1.00119063070735
"sigma2_Q",0.216952278673639,0.000577377839720742,0.0496214670980967,0.136787007789034,0.182219355568757,0.211417876447698,0.245347216926173,0.330767552301348,7386.16454274562,1.00071257027573
"theta",0.460695695776415,0.000981044018343137,0.103304791403238,0.268198273651215,0.387761407051193,0.458031817583231,0.529957647927059,0.670661197378725,11088.2738159809,1.00041813080881
