"","population","type","start.year","stop.year","trend.mean","trend.se","ESU"
"1","freshwtrcrk","Total",1995,2020,-0.256850742444717,0.0218651755566987,"California Coastal Chinook salmon"
"2","freshwtrcrk","Natural",1995,2020,-0.173661661287737,0.0222573009707401,"California Coastal Chinook salmon"
"3","russianriv","Total",1995,2020,-0.0337430467361672,0.00855315184606859,"California Coastal Chinook salmon"
"4","vanarsdale","Total",1995,2020,0.0181636137092385,0.0239938506018677,"California Coastal Chinook salmon"
"5","vanarsdale","Natural",1995,2020,0.030933239805369,0.0237774547611829,"California Coastal Chinook salmon"
