"","population","type","start.year","stop.year","trend.mean","trend.se","ESU"
"1","Okanogan Sockeye-","Total",1995,2020,0.123214277077046,0.010930269996024,"Okanogan River Sockeye"
"2","Okanogan Sockeye-","Natural",1995,2020,0.123214277077046,0.010930269996024,"Okanogan River Sockeye"
