"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu[1]",-0.0314436281837542,0.00194753731125557,0.0876519422769671,-0.204787699703823,-0.0894897582397975,-0.0314298704664197,0.0265156135113974,0.141230999145989,2025.58986186298,1.00250695526979
"mu[2]",0.0107892251271748,0.00193327900466414,0.0864320783470674,-0.160135848900971,-0.0464768672207087,0.0113411004096191,0.0682469227301789,0.180594188196082,1998.76089138278,1.00316179773606
"mu[3]",0.0406151265209024,0.00193627569676501,0.0871350974767096,-0.130681250065154,-0.0178551388797429,0.0406162142305877,0.0987200926578415,0.211526048794853,2025.12508794394,1.00243561453166
"mu[4]",0.0562294612435483,0.00191702073788246,0.0877796930838284,-0.117963832682127,-0.00190145467256065,0.0565322395399096,0.114323033732951,0.229219300313623,2096.6913044377,1.0026970546804
"mu[5]",-0.0335977203225052,0.00191428244703139,0.086694648936157,-0.20556406413235,-0.0914726370889686,-0.0331291867787616,0.0243286555800385,0.135501569458668,2051.03253902031,1.002959298546
"mu[6]",-0.0119666145843087,0.00193995144615677,0.0874751103812925,-0.184667752450255,-0.0705514071566704,-0.0118747225877664,0.0465424021755908,0.158996666309683,2033.23359817484,1.00254879253555
"mu[7]",0.0217633174275379,0.00193753429458228,0.0878329342318498,-0.152053876733942,-0.0366527346928434,0.0217946397356872,0.0804287890744864,0.194852838010003,2055.01968481446,1.00283545733555
"mu[8]",0.0441080827141994,0.00192811508214237,0.0874144969147767,-0.127569636543557,-0.014285301967706,0.0440864202348622,0.102822177516349,0.216283972147097,2055.42209808018,1.00286475705242
"mu[9]",0.0144795510039508,0.00193412983201816,0.0876438489378386,-0.159039532510111,-0.0439882289613475,0.0149244509673267,0.073197091674899,0.185839707235167,2053.39091496553,1.00270360676998
"mu[10]",0.0282314972776529,0.00193333368597773,0.0872919255463803,-0.145723677525366,-0.0294589087613428,0.0285182823533303,0.0869714214856875,0.198972963958291,2038.61169359266,1.00291060620474
"mu[11]",-0.0344416089413157,0.00194500370994018,0.0866928150981392,-0.204634791058972,-0.0925089767551822,-0.0346846944686061,0.0229554206956221,0.136835950451892,1986.6682135799,1.00278210772203
"mu[12]",-0.0254682717404535,0.001942687367451,0.0863845490825005,-0.195634207174746,-0.0827719391356957,-0.0253044025312844,0.0322887258586875,0.143980698195115,1977.27151096128,1.00299628310789
"mu[13]",0.00136021797585938,0.00191336119110379,0.0857757747293532,-0.167155247510758,-0.0558488350282856,0.00166755805989511,0.0589310252734352,0.169669023803216,2009.71917808068,1.0025646310022
"mu[14]",0.015874341722929,0.00196143564222724,0.087746785884478,-0.157289965163991,-0.0430637644694909,0.0160846392129026,0.0744294549647792,0.186493476603014,2001.30974133277,1.00264245330186
"mu[15]",-0.0350772101634016,0.00192303668071102,0.0864163967462614,-0.206346577791165,-0.0924671481286685,-0.0353892539308521,0.0226513894192072,0.134890358895505,2019.37591079319,1.00268042469134
"mu[16]",-0.0138405965706653,0.00194336102607896,0.0862835991421892,-0.18412791113222,-0.0714188879978908,-0.0144455565352616,0.0440289068958628,0.155362014775795,1971.28550043669,1.00277718754459
"mu[17]",0.0436157014774594,0.00191115416624558,0.0925209993510557,-0.137952539811155,-0.0182613972622384,0.0427388823847465,0.104900616365449,0.22976599441242,2343.6307475329,1.0026775210611
"mu[18]",-0.0791712521029281,0.00191715347808988,0.0863803327271272,-0.248288608547353,-0.136695193475399,-0.0794439201425774,-0.0211963912066655,0.091668391610109,2030.09322358584,1.00281308234896
"mu[19]",-0.00215324406191434,0.00193477947853938,0.0872222282982052,-0.174261237037122,-0.0604758401772824,-0.00199185037486248,0.0561658420743857,0.169431952524929,2032.31681491676,1.00256784679921
"mu[20]",0.0586090849499491,0.00191561406767709,0.0873874149472012,-0.113587288230642,0.000105551402863911,0.0584480560497627,0.1171462008034,0.231006349773163,2081.04633253883,1.00274500549191
"mu[21]",-0.0057268989474,0.00192589254398517,0.0876880452350013,-0.179960790522327,-0.0638275436727112,-0.0052277275703133,0.0528486388593642,0.165569841973978,2073.08292191702,1.00255125722267
"mu[22]",0.08913423476619,0.00192397166264039,0.0863683170777891,-0.0816347715673704,0.0322912366760615,0.0892571582040498,0.146904006257452,0.257625208500127,2015.16945694749,1.00242982920178
"sigma2_R",0.198029302200005,0.000323043235459675,0.021659065155861,0.15729669945867,0.183271800280035,0.197271169164165,0.212074656720073,0.242510036438711,4495.29412701183,1.00021086455567
"sigma2_Q",0.187182231876462,0.000672998162997464,0.0504624480337844,0.110156382082418,0.151785795432044,0.180073711427779,0.21449974802039,0.305548175693159,5622.23342534531,1.00035893823667
"theta",0.606718933453882,0.00150813214690852,0.103150020336498,0.397807294407017,0.537295215350157,0.609192569814722,0.680151482684437,0.797195415061329,4677.99594677121,1.00131155555397
