"","population","group","tot.mean","nat.mean","obs.mean","start.year","stop.year","ESU"
"30","Steelhead (Middle Columbia River DPS) - Toppenish Creek","Middle Columbia River Steelhead DPS",671.674605545639,661.444072074144,705.59485519573,2000,2004,"Middle Columbia River Steelhead DPS"
"31","Steelhead (Middle Columbia River DPS) - Touchet River","Middle Columbia River Steelhead DPS",484.402831003848,445.821668361134,387.562460372611,2000,2004,"Middle Columbia River Steelhead DPS"
"32","Steelhead (Middle Columbia River DPS) - Umatilla River","Middle Columbia River Steelhead DPS",3440.31251090972,2437.46770368756,3324.19608060458,2000,2004,"Middle Columbia River Steelhead DPS"
"33","Steelhead (Middle Columbia River DPS) - Walla Walla River","Middle Columbia River Steelhead DPS",1061.25731447059,1018.78491140471,996.762600176429,2000,2004,"Middle Columbia River Steelhead DPS"
"34","Steelhead (Middle Columbia River DPS) - Yakima River upper mainstem","Middle Columbia River Steelhead DPS",157.291313586148,152.976742186887,149.058026274347,2000,2004,"Middle Columbia River Steelhead DPS"
"35","Steelhead (Middle Columbia River DPS) - Deschutes River - eastside","Middle Columbia River Steelhead DPS",1710.22280637007,1417.67327703978,1711.77409284033,2005,2009,"Middle Columbia River Steelhead DPS"
"36","Steelhead (Middle Columbia River DPS) - Deschutes River - westside","Middle Columbia River Steelhead DPS",606.591338199092,500.801244535347,578.815147270668,2005,2009,"Middle Columbia River Steelhead DPS"
"37","Steelhead (Middle Columbia River DPS) - Fifteenmile Creek Winter-run","Middle Columbia River Steelhead DPS",313.915460122315,NA,264.32017976319,2005,2009,"Middle Columbia River Steelhead DPS"
"38","Steelhead (Middle Columbia River DPS) - John Day River Lower Mainstem Tributaries","Middle Columbia River Steelhead DPS",1405.749053152,1041.59614241508,1382.25588603786,2005,2009,"Middle Columbia River Steelhead DPS"
"39","Steelhead (Middle Columbia River DPS) - John Day River Upper Mainstem","Middle Columbia River Steelhead DPS",526.793780920259,484.479655030151,511.804936214746,2005,2009,"Middle Columbia River Steelhead DPS"
"40","Steelhead (Middle Columbia River DPS) - Klickitat River","Middle Columbia River Steelhead DPS",1496.72251410065,1382.61280090445,NA,2005,2009,"Middle Columbia River Steelhead DPS"
"41","Steelhead (Middle Columbia River DPS) - Middle Fork John Day River","Middle Columbia River Steelhead DPS",848.710705504236,780.538959865452,689.189132015219,2005,2009,"Middle Columbia River Steelhead DPS"
"42","Steelhead (Middle Columbia River DPS) - Naches River","Middle Columbia River Steelhead DPS",860.683815518347,836.977292139249,846.146885153046,2005,2009,"Middle Columbia River Steelhead DPS"
"43","Steelhead (Middle Columbia River DPS) - North Fork John Day River","Middle Columbia River Steelhead DPS",1608.39453427893,1479.20202808505,1617.89469300566,2005,2009,"Middle Columbia River Steelhead DPS"
"44","Steelhead (Middle Columbia River DPS) - Rock Creek","Middle Columbia River Steelhead DPS",119.122762190305,151.662344575779,NA,2005,2009,"Middle Columbia River Steelhead DPS"
"45","Steelhead (Middle Columbia River DPS) - Satus Creek","Middle Columbia River Steelhead DPS",826.051806834007,803.13418936532,829.480100300709,2005,2009,"Middle Columbia River Steelhead DPS"
