"","population","group","tot.mean","nat.mean","obs.mean","start.year","stop.year","ESU"
"1","Bear River Fall Chinook-","Washington Coast Chinook",202.02233061886,NA,NA,1995,1999,"Washington Coast Chinook"
"2","Calawah Fall Chinook-","Washington Coast Chinook",1350.49332235611,1317.22240741158,NA,1995,1999,"Washington Coast Chinook"
"3","Calawah Summer Chinook-","Washington Coast Chinook",140.639792879436,NA,130.421047568355,1995,1999,"Washington Coast Chinook"
"4","Chehalis Fall Chinook-","Washington Coast Chinook",5238.59089765327,NA,5024.73889101505,1995,1999,"Washington Coast Chinook"
"5","Chehalis Spring Chinook-","Washington Coast Chinook",2928.41739865639,2928.41739865639,2632.41552867764,1995,1999,"Washington Coast Chinook"
"6","Clearwater Fall Chinook-","Washington Coast Chinook",921.513696811841,921.513696811841,859.910748654152,1995,1999,"Washington Coast Chinook"
"7","Clearwater Spring/Summer Chinook-","Washington Coast Chinook",21.3295284916682,20.2012047420621,NA,1995,1999,"Washington Coast Chinook"
"8","Cook Creek Fall Chinook-","Washington Coast Chinook",233.805563492922,NA,235.612089314954,1995,1999,"Washington Coast Chinook"
"9","Dickey Fall Chinook-","Washington Coast Chinook",184.21843282487,185.885397190313,NA,1995,1999,"Washington Coast Chinook"
"10","Hoh Fall Chinook-","Washington Coast Chinook",2585.96262311871,2585.96262311871,2494.74318905301,1995,1999,"Washington Coast Chinook"
"11","Hoh Spring/Summer Chinook-","Washington Coast Chinook",1290.62723042801,1290.62723042801,1302.47699221565,1995,1999,"Washington Coast Chinook"
"12","Hoko Fall Chinook-","Washington Coast Chinook",1000.56592432576,397.717007414573,1113.50833634692,1995,1999,"Washington Coast Chinook"
"13","Hoquiam Fall Chinook-","Washington Coast Chinook",699.836706971474,699.836706971474,686.770554761128,1995,1999,"Washington Coast Chinook"
"14","Humptulips Fall Chinook-","Washington Coast Chinook",2863.27185381437,2678.84435082923,2923.76990334942,1995,1999,"Washington Coast Chinook"
"15","Naselle Fall Chinook-","Washington Coast Chinook",4192.25567217451,NA,3704.92069381769,1995,1999,"Washington Coast Chinook"
"16","Nemah Fall Chinook-","Washington Coast Chinook",172.410450393835,NA,NA,1995,1999,"Washington Coast Chinook"
"17","North River/Smith Creek Fall Chinook-","Washington Coast Chinook",472.649476626074,472.649476626074,423.86275668402,1995,1999,"Washington Coast Chinook"
"18","Palix Fall Chinook-","Washington Coast Chinook",7.71809882024034,NA,NA,1995,1999,"Washington Coast Chinook"
"19","Queets Fall Chinook-","Washington Coast Chinook",2134.82100031851,NA,1969.18378934034,1995,1999,"Washington Coast Chinook"
"20","Queets Spring/Summer Chinook-","Washington Coast Chinook",525.90090512237,525.90090512237,536.626664614303,1995,1999,"Washington Coast Chinook"
"21","Quillayute/Bogachiel Fall Chinook-","Washington Coast Chinook",1004.28310794066,985.777981553909,NA,1995,1999,"Washington Coast Chinook"
"22","Quillayute/Bogachiel Summer Chinook-","Washington Coast Chinook",139.286044003572,NA,131.961520428281,1995,1999,"Washington Coast Chinook"
"23","Quinault Fall Chinook-","Washington Coast Chinook",4546.77941758557,3717.93711520411,4826.21452975303,1995,1999,"Washington Coast Chinook"
"24","Quinault Spring/Summer Chinook-","Washington Coast Chinook",269.842537917807,NA,263.804359216152,1995,1999,"Washington Coast Chinook"
"25","Satsop Fall Chinook-","Washington Coast Chinook",3355.16386212679,NA,3383.08475709965,1995,1999,"Washington Coast Chinook"
"26","Satsop Summer Chinook-","Washington Coast Chinook",34.7962396745617,34.7962396745617,29.523217506764,1995,1999,"Washington Coast Chinook"
"27","Sol Duc Fall Chinook-","Washington Coast Chinook",3171.56006656163,3099.04067871038,NA,1995,1999,"Washington Coast Chinook"
"28","Sol Duc Summer Chinook-","Washington Coast Chinook",741.892847736269,NA,726.032729937809,1995,1999,"Washington Coast Chinook"
"29","Willapa Fall Chinook-","Washington Coast Chinook",2456.07427011827,NA,2351.09653505354,1995,1999,"Washington Coast Chinook"
"30","Wishkah Fall Chinook-","Washington Coast Chinook",694.50189933635,610.772010143634,690.045002130733,1995,1999,"Washington Coast Chinook"
"31","Wynoochee Fall Chinook-","Washington Coast Chinook",1416.96950853126,NA,1481.55185728459,1995,1999,"Washington Coast Chinook"
"32","Bear River Fall Chinook-","Washington Coast Chinook",82.2690124192686,82.2690124192686,80.7673259099616,2000,2004,"Washington Coast Chinook"
"33","Calawah Fall Chinook-","Washington Coast Chinook",1070.96351655884,1070.96351655884,958.442317882338,2000,2004,"Washington Coast Chinook"
"34","Calawah Summer Chinook-","Washington Coast Chinook",124.55797092531,NA,125.537345590459,2000,2004,"Washington Coast Chinook"
"35","Chehalis Fall Chinook-","Washington Coast Chinook",5918.41728539601,NA,6017.86426400559,2000,2004,"Washington Coast Chinook"
"36","Chehalis Spring Chinook-","Washington Coast Chinook",2617.47912791965,2617.47912791965,2949.60985790906,2000,2004,"Washington Coast Chinook"
"37","Clearwater Fall Chinook-","Washington Coast Chinook",1083.07014017429,1083.07014017429,1133.62157939571,2000,2004,"Washington Coast Chinook"
"38","Clearwater Spring/Summer Chinook-","Washington Coast Chinook",21.5063425992153,21.5063425992153,25.9180558776122,2000,2004,"Washington Coast Chinook"
"39","Cook Creek Fall Chinook-","Washington Coast Chinook",262.432918541574,115.570134935484,256.913151026809,2000,2004,"Washington Coast Chinook"
"40","Dickey Fall Chinook-","Washington Coast Chinook",246.755382942637,246.755382942637,254.178380886362,2000,2004,"Washington Coast Chinook"
"41","Hoh Fall Chinook-","Washington Coast Chinook",2653.7245928544,2653.7245928544,2558.18892852899,2000,2004,"Washington Coast Chinook"
"42","Hoh Spring/Summer Chinook-","Washington Coast Chinook",1267.67841713485,1267.67841713485,1252.6342623963,2000,2004,"Washington Coast Chinook"
"43","Hoko Fall Chinook-","Washington Coast Chinook",710.117014333554,267.975166663915,689.301162973186,2000,2004,"Washington Coast Chinook"
"44","Hoquiam Fall Chinook-","Washington Coast Chinook",582.262632865093,582.262632865093,658.948169704502,2000,2004,"Washington Coast Chinook"
"45","Humptulips Fall Chinook-","Washington Coast Chinook",2916.6496288822,2615.18267738895,2534.09250157597,2000,2004,"Washington Coast Chinook"
"46","Naselle Fall Chinook-","Washington Coast Chinook",4187.76386062678,744.564285352408,4171.29676409229,2000,2004,"Washington Coast Chinook"
"47","Nemah Fall Chinook-","Washington Coast Chinook",370.916170694764,35.0500264390645,363.583516451167,2000,2004,"Washington Coast Chinook"
"48","North River/Smith Creek Fall Chinook-","Washington Coast Chinook",447.04770835383,447.04770835383,514.369120339252,2000,2004,"Washington Coast Chinook"
"49","Palix Fall Chinook-","Washington Coast Chinook",10.4718961080673,13.5057748232851,NA,2000,2004,"Washington Coast Chinook"
"50","Queets Fall Chinook-","Washington Coast Chinook",2188.63256809341,NA,2282.96874119948,2000,2004,"Washington Coast Chinook"
"51","Queets Spring/Summer Chinook-","Washington Coast Chinook",398.199020632802,398.199020632802,370.853483782236,2000,2004,"Washington Coast Chinook"
"52","Quillayute/Bogachiel Fall Chinook-","Washington Coast Chinook",984.833615205886,984.833615205886,834.508610492578,2000,2004,"Washington Coast Chinook"
"53","Quillayute/Bogachiel Summer Chinook-","Washington Coast Chinook",153.914250254202,NA,143.579134289178,2000,2004,"Washington Coast Chinook"
"54","Quinault Fall Chinook-","Washington Coast Chinook",4123.52593738781,1898.94442850194,3674.7770435323,2000,2004,"Washington Coast Chinook"
"55","Quinault Spring/Summer Chinook-","Washington Coast Chinook",240.275479973377,NA,226.01877383467,2000,2004,"Washington Coast Chinook"
"56","Satsop Fall Chinook-","Washington Coast Chinook",3105.94494499111,NA,2968.48377307299,2000,2004,"Washington Coast Chinook"
"57","Satsop Summer Chinook-","Washington Coast Chinook",39.0005798773765,39.0005798773765,42.8663507726422,2000,2004,"Washington Coast Chinook"
"58","Sol Duc Fall Chinook-","Washington Coast Chinook",2819.27584148326,2819.27584148326,2700.52286651709,2000,2004,"Washington Coast Chinook"
"59","Sol Duc Summer Chinook-","Washington Coast Chinook",610.868863565884,NA,630.866239314469,2000,2004,"Washington Coast Chinook"
"60","Willapa Fall Chinook-","Washington Coast Chinook",3074.02819719842,849.825269894341,2873.34455945548,2000,2004,"Washington Coast Chinook"
"61","Wishkah Fall Chinook-","Washington Coast Chinook",868.285608597921,763.733263715065,889.532116718376,2000,2004,"Washington Coast Chinook"
"62","Wynoochee Fall Chinook-","Washington Coast Chinook",1338.7798041506,NA,1156.16581855837,2000,2004,"Washington Coast Chinook"
"63","Bear River Fall Chinook-","Washington Coast Chinook",35.6991718441836,35.6991718441836,35.0863691833643,2005,2009,"Washington Coast Chinook"
"64","Calawah Fall Chinook-","Washington Coast Chinook",902.217067090362,855.379468663815,NA,2005,2009,"Washington Coast Chinook"
"65","Calawah Summer Chinook-","Washington Coast Chinook",99.1213911017573,NA,NA,2005,2009,"Washington Coast Chinook"
"66","Chehalis Fall Chinook-","Washington Coast Chinook",5064.37522081038,NA,5023.09810033323,2005,2009,"Washington Coast Chinook"
"67","Chehalis Spring Chinook-","Washington Coast Chinook",1629.68671706157,1629.68671706157,1309.72045897516,2005,2009,"Washington Coast Chinook"
"68","Clearwater Fall Chinook-","Washington Coast Chinook",1011.82278868038,1011.82278868038,967.708711344534,2005,2009,"Washington Coast Chinook"
"69","Clearwater Spring/Summer Chinook-","Washington Coast Chinook",26.8420543235893,30.9494612140014,NA,2005,2009,"Washington Coast Chinook"
"70","Cook Creek Fall Chinook-","Washington Coast Chinook",291.308251735314,61.9788534497307,NA,2005,2009,"Washington Coast Chinook"
"71","Dickey Fall Chinook-","Washington Coast Chinook",217.458273480997,204.546322313307,NA,2005,2009,"Washington Coast Chinook"
"72","Hoh Fall Chinook-","Washington Coast Chinook",2172.23567856154,2172.23567856154,2255.10974220054,2005,2009,"Washington Coast Chinook"
"73","Hoh Spring/Summer Chinook-","Washington Coast Chinook",940.352805719309,940.352805719309,862.611147002524,2005,2009,"Washington Coast Chinook"
"74","Hoko Fall Chinook-","Washington Coast Chinook",431.747853336016,82.2735481244959,323.044122209972,2005,2009,"Washington Coast Chinook"
"75","Hoquiam Fall Chinook-","Washington Coast Chinook",450.158085011574,450.158085011574,341.498949995594,2005,2009,"Washington Coast Chinook"
"76","Humptulips Fall Chinook-","Washington Coast Chinook",3746.07152445847,3252.61402836454,3581.59749766448,2005,2009,"Washington Coast Chinook"
"77","Naselle Fall Chinook-","Washington Coast Chinook",5580.42611008867,790.678285934922,5450.91777504662,2005,2009,"Washington Coast Chinook"
"78","Nemah Fall Chinook-","Washington Coast Chinook",815.625590913714,72.147925531057,830.216926905829,2005,2009,"Washington Coast Chinook"
"79","North River/Smith Creek Fall Chinook-","Washington Coast Chinook",225.379512614341,225.379512614341,191.932356605441,2005,2009,"Washington Coast Chinook"
"80","Palix Fall Chinook-","Washington Coast Chinook",30.0090072267164,30.0090072267164,40.8117778391481,2005,2009,"Washington Coast Chinook"
"81","Queets Fall Chinook-","Washington Coast Chinook",1769.22332931853,NA,1599.64091785169,2005,2009,"Washington Coast Chinook"
"82","Queets Spring/Summer Chinook-","Washington Coast Chinook",345.601410724558,364.936733113763,NA,2005,2009,"Washington Coast Chinook"
"83","Quillayute/Bogachiel Fall Chinook-","Washington Coast Chinook",1668.51107559021,1796.97915160326,NA,2005,2009,"Washington Coast Chinook"
"84","Quillayute/Bogachiel Summer Chinook-","Washington Coast Chinook",144.180007288633,NA,NA,2005,2009,"Washington Coast Chinook"
"85","Quinault Fall Chinook-","Washington Coast Chinook",3727.05525354024,NA,3354.34028802968,2005,2009,"Washington Coast Chinook"
"86","Quinault Spring/Summer Chinook-","Washington Coast Chinook",221.531477662182,NA,225.972818062554,2005,2009,"Washington Coast Chinook"
"87","Satsop Fall Chinook-","Washington Coast Chinook",3215.25454193807,NA,2934.67981110849,2005,2009,"Washington Coast Chinook"
"88","Satsop Summer Chinook-","Washington Coast Chinook",34.4258657833037,36.8514239730324,NA,2005,2009,"Washington Coast Chinook"
"89","Sol Duc Fall Chinook-","Washington Coast Chinook",2198.08764125852,2330.99821423971,NA,2005,2009,"Washington Coast Chinook"
"90","Sol Duc Summer Chinook-","Washington Coast Chinook",442.061655169911,NA,NA,2005,2009,"Washington Coast Chinook"
"91","Willapa Fall Chinook-","Washington Coast Chinook",4139.98295371045,957.600394508054,4358.50930240598,2005,2009,"Washington Coast Chinook"
"92","Wishkah Fall Chinook-","Washington Coast Chinook",749.538474889946,658.977610032832,693.738792806342,2005,2009,"Washington Coast Chinook"
"93","Wynoochee Fall Chinook-","Washington Coast Chinook",1829.15386572429,NA,1768.35567754288,2005,2009,"Washington Coast Chinook"
"94","Bear River Fall Chinook-","Washington Coast Chinook",35.8321519317715,35.8321519317715,26.672686083966,2010,2014,"Washington Coast Chinook"
"95","Calawah Fall Chinook-","Washington Coast Chinook",994.693808364483,994.693808364483,979.544386729983,2010,2014,"Washington Coast Chinook"
"96","Calawah Summer Chinook-","Washington Coast Chinook",124.182849975266,NA,118.347305354425,2010,2014,"Washington Coast Chinook"
"97","Chehalis Fall Chinook-","Washington Coast Chinook",4757.14447721424,NA,4207.94814228117,2010,2014,"Washington Coast Chinook"
"98","Chehalis Spring Chinook-","Washington Coast Chinook",1732.91969462587,1732.91969462587,1982.22090954277,2010,2014,"Washington Coast Chinook"
"99","Clearwater Fall Chinook-","Washington Coast Chinook",1145.60598002839,1083.43519321136,NA,2010,2014,"Washington Coast Chinook"
"100","Clearwater Spring/Summer Chinook-","Washington Coast Chinook",69.5754173913711,69.5579099436505,NA,2010,2014,"Washington Coast Chinook"
"101","Cook Creek Fall Chinook-","Washington Coast Chinook",426.411771073519,NA,NA,2010,2014,"Washington Coast Chinook"
"102","Dickey Fall Chinook-","Washington Coast Chinook",272.40864916947,272.40864916947,274.78225952576,2010,2014,"Washington Coast Chinook"
"103","Hoh Fall Chinook-","Washington Coast Chinook",1891.47590736539,1784.24961026445,NA,2010,2014,"Washington Coast Chinook"
"104","Hoh Spring/Summer Chinook-","Washington Coast Chinook",937.111175177249,898.698355139061,NA,2010,2014,"Washington Coast Chinook"
"105","Hoko Fall Chinook-","Washington Coast Chinook",693.051200162221,519.838810201536,696.682477988897,2010,2014,"Washington Coast Chinook"
"106","Hoquiam Fall Chinook-","Washington Coast Chinook",445.924258997787,445.924258997787,533.410803368812,2010,2014,"Washington Coast Chinook"
"107","Humptulips Fall Chinook-","Washington Coast Chinook",4426.08886785045,3689.98953824753,4570.31485859776,2010,2014,"Washington Coast Chinook"
"108","Naselle Fall Chinook-","Washington Coast Chinook",5478.69289107217,813.660685013931,6997.0899980057,2010,2014,"Washington Coast Chinook"
"109","Nemah Fall Chinook-","Washington Coast Chinook",1232.40272390527,91.0604526986364,1235.47667319942,2010,2014,"Washington Coast Chinook"
"110","North River/Smith Creek Fall Chinook-","Washington Coast Chinook",204.960303815414,204.960303815414,201.843365290735,2010,2014,"Washington Coast Chinook"
"111","Palix Fall Chinook-","Washington Coast Chinook",29.8351179826036,29.8351179826036,26.0435954607074,2010,2014,"Washington Coast Chinook"
"112","Queets Fall Chinook-","Washington Coast Chinook",2247.9567120321,NA,NA,2010,2014,"Washington Coast Chinook"
"113","Queets Spring/Summer Chinook-","Washington Coast Chinook",435.827631410596,423.742695424344,NA,2010,2014,"Washington Coast Chinook"
"114","Quillayute/Bogachiel Fall Chinook-","Washington Coast Chinook",976.192682466724,976.192682466724,719.070957516734,2010,2014,"Washington Coast Chinook"
