"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu[16]",0.00885732192490772,0.0034008823352829,0.150774734226652,-0.290769547662496,-0.0919223956914083,0.010777491487517,0.110207451673363,0.301841574187569,1965.50399333845,1.00184046251339
"mu[17]",0.102761225312284,0.00349068583404404,0.167518765446541,-0.230243657717712,-0.00919330469395495,0.103163358673483,0.21464302267117,0.428404961584058,2303.06078450551,1.00166068909562
"mu[18]",-0.0140493236356358,0.00339412474241276,0.152095723981911,-0.313666343945363,-0.116519523132836,-0.0123759645276047,0.0882871865755764,0.28330110081068,2008.06797323805,1.00166754406931
"mu[19]",-0.0149433702885286,0.0034132198427363,0.147375577366863,-0.306541321583266,-0.112603545206539,-0.0148891636633003,0.0835145269172556,0.270668712297387,1864.32883005152,1.00168553845105
"mu[20]",0.0636856914020967,0.00340741404792718,0.150546864637787,-0.231085215623603,-0.0376779780355979,0.0642573577144419,0.16449599412744,0.358410752341629,1952.06201712136,1.00175873211355
"mu[21]",0.0320980194625115,0.0034554432270343,0.149646672072805,-0.264543057813741,-0.0681386636548212,0.0334303158925478,0.133457777403691,0.321443582785604,1875.54117347501,1.0017862521675
"mu[22]",-0.0749871797328212,0.00345882087234398,0.148582186369661,-0.369003776970933,-0.174092917660157,-0.0747372441627516,0.0240648785729043,0.214837077336952,1845.34404276817,1.00177443419529
"mu[23]",0.0293072821892326,0.00342558442127688,0.15086838906567,-0.267968423912129,-0.0717507861628496,0.0301990020130931,0.130305346017941,0.324468026020907,1939.66690742369,1.00160578491922
"mu[24]",-0.091063129302152,0.00339323291531376,0.147733055978737,-0.38089691594695,-0.191387874838448,-0.0908961018991048,0.00876302209480015,0.19735539715725,1895.51847213549,1.00182247489521
"mu[25]",-0.178596932617247,0.00336283933767978,0.173449434431001,-0.520817674657791,-0.294304177066921,-0.177204651368931,-0.0629055364040873,0.158318982125173,2660.3179087547,1.00152004325745
"mu[26]",0.0523013297060586,0.00346864025413742,0.150468863980264,-0.246667615083724,-0.0465625270667303,0.0527834207718399,0.152864687025763,0.345555412059487,1881.80563442581,1.00176375100514
"mu[27]",0.0383692947742674,0.00348461222506429,0.150651265842325,-0.259067764563808,-0.0621385228452492,0.0388924780776273,0.139394220350975,0.333384990536994,1869.11773589997,1.00205115079565
"mu[28]",-0.00649588884873922,0.00346788386869203,0.147898455156216,-0.300863476417604,-0.104474204166717,-0.0050905682048494,0.0921321719863941,0.283023796409849,1818.85544395931,1.00186118865684
"mu[29]",-0.0215755531600268,0.00338880242930989,0.147852280008433,-0.312307743440346,-0.121311229252379,-0.0212960021362493,0.0779619668367717,0.266608227133326,1903.54677364748,1.00143251211317
"mu[30]",-0.00852045875003937,0.00344627889907251,0.151585861737289,-0.309703359744723,-0.109661779265606,-0.00806225095741156,0.0933813681081197,0.287660415979588,1934.71300985884,1.00200322658777
"mu[31]",0.00743537880781838,0.00347519030297985,0.14823643528206,-0.285989695773952,-0.0911973764098763,0.00773638218965798,0.10747035621638,0.294755263018403,1819.5028575639,1.00190172185995
"mu[32]",0.0378947727175561,0.00347673214314087,0.154950411739094,-0.268857840460823,-0.065189110528247,0.0380314522118443,0.142491289893909,0.337314656149521,1986.29158956194,1.00197997349739
"mu[33]",-0.0405220341718011,0.00342953262850152,0.148930923168758,-0.334076402383021,-0.140014085138373,-0.0407019023232637,0.0590319137285626,0.252406653618741,1885.81846983007,1.00201512399747
"mu[34]",-0.0248128078918044,0.00338477998017481,0.148078591024638,-0.316289036998424,-0.124601294801717,-0.0235583258264324,0.0753111141340067,0.262148414515568,1913.9194662109,1.00185636649909
"sigma2_R",0.263307290685456,0.000310326877286223,0.0276721674276538,0.210894298645692,0.244401797387704,0.262544416966944,0.281581842939344,0.31964878925182,7951.47267364725,1.00105834558665
"sigma2_Q",0.814568005712896,0.00151680162681798,0.188993805462736,0.534084405886184,0.681245634529726,0.785494749743328,0.915529152253305,1.26481085293845,15525.213027477,1.00013370175185
"theta",0.715519161509164,0.000607987085603848,0.0664065830890299,0.57801365120643,0.671837039270945,0.719428577494162,0.762643912208018,0.83484321123394,11929.8109098975,1.00073432457183
