"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu[1]",0.0943845674218587,0.0054858861836809,0.128720663539683,-0.154864094947742,0.00786577517225958,0.093228598198187,0.179877425092058,0.346428506965041,550.55784284345,1.01374374347711
"mu[2]",0.0320240355581821,0.0054731664316064,0.128940319182163,-0.217657205505196,-0.0542410541128333,0.0304176336452088,0.117962740861477,0.285785154016401,555.009187727007,1.01400542369936
"mu[3]",0.0274488582995164,0.00544857473347975,0.128770219900855,-0.22348162158569,-0.0587792487737564,0.026655594410886,0.113491359213225,0.27983394595679,558.55385098917,1.01360362111943
"mu[4]",0.0492342367704729,0.00548656670123477,0.128955557174891,-0.2033202344825,-0.0371745510874768,0.0488110883925666,0.135006009679798,0.302459804801807,552.431962233204,1.01381587477497
"mu[5]",0.00180952362062106,0.00548695691944491,0.129040955250753,-0.249536183564284,-0.0850186365866298,0.000589412433502604,0.0874640769841591,0.255706922918941,553.085200766793,1.01341797409793
"mu[6]",0.0407025123957788,0.00545936141708421,0.128306960585832,-0.210145808333349,-0.0453632542828506,0.03939049624034,0.126544785019115,0.291882546438651,552.35303193995,1.01367439421115
"mu[7]",0.0238615353472696,0.0054463914843924,0.128217946339077,-0.226377112113307,-0.0613965583133444,0.0223865156610867,0.11002396428556,0.276379400336649,554.217101870657,1.01430914079902
"mu[8]",0.0424292893743569,0.00547830825764922,0.128789126675012,-0.206788030070603,-0.0435244090698692,0.041431711159002,0.128629546366218,0.294664648345248,552.669457836374,1.01384204404601
"mu[9]",0.0514655605255156,0.00548479179663436,0.128773185328292,-0.199370766828816,-0.0350072400988875,0.0503728200204826,0.137022459394736,0.305499414324922,551.227130043404,1.01345170120794
"mu[10]",0.0719820963373894,0.00545055750146815,0.128470071754576,-0.17838258041312,-0.0133624880340308,0.0702427531832337,0.157752621020378,0.325136951094822,555.548631425659,1.0137398765819
"mu[11]",0.00302069869979103,0.00543235096433823,0.127712169119141,-0.248560822992744,-0.0820480622712355,0.00195395135434006,0.0882420234249042,0.253012832393966,552.699309103963,1.01414604743886
"mu[12]",-0.0436517032210439,0.00548178470752542,0.128040313827088,-0.293501890089338,-0.128540059738208,-0.0442979937077041,0.0411074232315414,0.208350465613111,545.56877985823,1.01457972121222
"mu[13]",0.111170884126405,0.00544737005978828,0.128768653986131,-0.138763056673044,0.0242535626404484,0.110065963486691,0.19745151512143,0.363634877321135,558.787333619564,1.01410087362723
"mu[14]",-0.0181614956565099,0.00545310989838546,0.127690927458589,-0.26758613909662,-0.102861535580107,-0.0198075937422643,0.0674912185460193,0.233455462455557,548.316837540442,1.01391047084131
"mu[15]",0.04295960844989,0.00548939960299539,0.128558649677096,-0.20837066340292,-0.0421534423199419,0.0416949026727347,0.128980666258291,0.293405699469864,548.470042254926,1.01466541414742
"mu[16]",0.0199569551526733,0.00545436116018372,0.128473752828466,-0.228856417037722,-0.0657633133673672,0.0187229269770122,0.105453744557647,0.273208442169532,554.805858223924,1.01378654015888
"mu[17]",0.000120622600126665,0.00546582649948442,0.128767781322496,-0.251720022592595,-0.0860000661439908,-0.00110247606592609,0.0867144232050955,0.253833054587755,555.012471280849,1.01398263089982
"mu[18]",-0.00012401385066469,0.0054683847647686,0.128178650155654,-0.250609660453961,-0.0852042880963989,-0.00113349151134762,0.0844722507122427,0.250561391432226,549.431124740451,1.01404287308802
"mu[19]",-0.00679032349783359,0.00544647054565903,0.127984241998765,-0.257212839038091,-0.0923987151873586,-0.00821140541169922,0.0782882034370236,0.245336047013729,552.182555859896,1.01393287166171
"mu[20]",0.0802610285661084,0.0054738645385583,0.128587081073586,-0.169635795186448,-0.0060028103647098,0.0797398075234885,0.166108396799642,0.331182160245447,551.831623101132,1.01371768576726
"mu[21]",0.0349421235050996,0.00547842765535144,0.12873951812575,-0.217499167833622,-0.0506159033963438,0.033991239733936,0.120166103002615,0.287617966748752,552.219700950884,1.01389676040423
"sigma2_R",0.284128222898317,0.000485799042427252,0.0267265306005987,0.233680328990106,0.265709137453608,0.283452495281564,0.301728179787166,0.338125379526878,3026.71733099912,1.00321346893765
"sigma2_Q",0.496974944454534,0.00155326883729756,0.143448005799079,0.289849501302316,0.396512678261095,0.472968242984988,0.571096845930765,0.843110641825904,8528.95399303503,1.0008522356789
"theta",0.87829707906097,0.00106700326388494,0.0481885544989082,0.765914341689878,0.850321751636628,0.8848045561663,0.913356637240555,0.953159248263027,2039.65306491571,1.00274403482634
