"","population","group","tot.mean","nat.mean","obs.mean","start.year","stop.year","ESU"
"35","Snohomish Coho-","Puget Sound-Strait of Georgia Coho",187659.509766363,NA,179055.439428558,2000,2004,"Puget Sound-Strait of Georgia Coho"
"36","South Fork Skykomish Coho-","Puget Sound-Strait of Georgia Coho",38492.599068707,38492.599068707,36965.9549421062,2000,2004,"Puget Sound-Strait of Georgia Coho"
"37","Stillaguamish Coho-","Puget Sound-Strait of Georgia Coho",41043.6775611732,NA,43372.1888909338,2000,2004,"Puget Sound-Strait of Georgia Coho"
"38","White River (Puyallup) Coho-","Puget Sound-Strait of Georgia Coho",10736.0889073391,10736.0889073391,11110.689243688,2000,2004,"Puget Sound-Strait of Georgia Coho"
"39","Chambers Creek Coho-","Puget Sound-Strait of Georgia Coho",89.4778560271612,NA,65.7743519505154,2005,2009,"Puget Sound-Strait of Georgia Coho"
"40","Chimacum Creek Coho-","Puget Sound-Strait of Georgia Coho",637.419953249061,637.419953249061,643.707423591821,2005,2009,"Puget Sound-Strait of Georgia Coho"
"41","Deep South Sound Tribs Coho-","Puget Sound-Strait of Georgia Coho",1981.37478361694,NA,1529.15888568899,2005,2009,"Puget Sound-Strait of Georgia Coho"
"42","Deschutes Coho-","Puget Sound-Strait of Georgia Coho",312.249180677485,309.145969334733,NA,2005,2009,"Puget Sound-Strait of Georgia Coho"
"43","Discovery Bay Coho-","Puget Sound-Strait of Georgia Coho",831.542760163975,NA,1166.04407307744,2005,2009,"Puget Sound-Strait of Georgia Coho"
"44","East Kitsap Coho-","Puget Sound-Strait of Georgia Coho",3002.15059427117,2683.68241698452,2798.48340826559,2005,2009,"Puget Sound-Strait of Georgia Coho"
"45","Green River/Soos Creek Coho-","Puget Sound-Strait of Georgia Coho",2110.04941919542,NA,1990.07090253168,2005,2009,"Puget Sound-Strait of Georgia Coho"
"46","Morse Creek Coho-","Puget Sound-Strait of Georgia Coho",385.215813783308,385.215813783308,331.070706022071,2005,2009,"Puget Sound-Strait of Georgia Coho"
"47","Nisqually Coho-","Puget Sound-Strait of Georgia Coho",1093.19515541073,NA,1322.19343275795,2005,2009,"Puget Sound-Strait of Georgia Coho"
"48","Nooksack Coho-","Puget Sound-Strait of Georgia Coho",749.339002876067,NA,489.002456123076,2005,2009,"Puget Sound-Strait of Georgia Coho"
"49","Northeast Hood Canal Coho-","Puget Sound-Strait of Georgia Coho",891.740009592478,840.29049471993,788.153676494328,2005,2009,"Puget Sound-Strait of Georgia Coho"
"50","Quilcene/Dabob Bays Coho-","Puget Sound-Strait of Georgia Coho",390.520461513309,323.547902478817,428.788176271176,2005,2009,"Puget Sound-Strait of Georgia Coho"
