"","population","group","tot.mean","nat.mean","obs.mean","start.year","stop.year","ESU"
"32","Upper Skookum Creek Fall Chum-","Puget Sound-Strait of Georgia Chum",11405.2268975508,11405.2268975508,10575.7112157567,1995,1999,"Puget Sound-Strait of Georgia Chum"
"33","Wallace Fall Chum-","Puget Sound-Strait of Georgia Chum",4260.60054684925,4260.60054684925,4045.43398659858,1995,1999,"Puget Sound-Strait of Georgia Chum"
"34","West Hood Canal Fall Chum-","Puget Sound-Strait of Georgia Chum",10448.3456059871,NA,9969.89081397579,1995,1999,"Puget Sound-Strait of Georgia Chum"
"35","Blackjack Creek Summer Chum-","Puget Sound-Strait of Georgia Chum",2852.05805560879,2852.05805560879,2540.87292853642,2000,2004,"Puget Sound-Strait of Georgia Chum"
"36","Carr Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",14846.8918195646,NA,15464.2762668466,2000,2004,"Puget Sound-Strait of Georgia Chum"
"37","Case Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",4847.95465518384,4847.95465518384,5222.75639191118,2000,2004,"Puget Sound-Strait of Georgia Chum"
"38","Case Inlet Summer Chum-","Puget Sound-Strait of Georgia Chum",14196.6684761666,14196.6684761666,14005.5256845399,2000,2004,"Puget Sound-Strait of Georgia Chum"
"39","Chambers Creek Winter Chum-","Puget Sound-Strait of Georgia Chum",1215.07271831784,1215.07271831784,1204.88933996747,2000,2004,"Puget Sound-Strait of Georgia Chum"
"40","Dewatto Fall Chum-","Puget Sound-Strait of Georgia Chum",4751.57332050181,4751.57332050181,4453.0764030281,2000,2004,"Puget Sound-Strait of Georgia Chum"
"41","Dosewallips Late Fall Chum-","Puget Sound-Strait of Georgia Chum",730.60009839495,730.60009839495,674.706086657083,2000,2004,"Puget Sound-Strait of Georgia Chum"
"42","Duckabush Late Fall Chum-","Puget Sound-Strait of Georgia Chum",5530.03039643657,5530.03039643657,5462.58060550378,2000,2004,"Puget Sound-Strait of Georgia Chum"
"43","Dungeness/East Strait Tribs Fall Chum-","Puget Sound-Strait of Georgia Chum",715.641282010403,715.641282010403,655.533339553759,2000,2004,"Puget Sound-Strait of Georgia Chum"
"44","Dyes Inlet/Liberty Bay Fall Chum-","Puget Sound-Strait of Georgia Chum",45677.6605645083,NA,37385.6325863758,2000,2004,"Puget Sound-Strait of Georgia Chum"
"45","Eld Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",61869.5721369795,61869.5721369795,57556.4259020302,2000,2004,"Puget Sound-Strait of Georgia Chum"
"46","Fennel Creek Fall Chum-","Puget Sound-Strait of Georgia Chum",2990.10704485457,2990.10704485457,3056.46149812157,2000,2004,"Puget Sound-Strait of Georgia Chum"
"47","Gig Harbor/Ollala Creek Fall Chum-","Puget Sound-Strait of Georgia Chum",8273.5916811442,NA,8568.81751769913,2000,2004,"Puget Sound-Strait of Georgia Chum"
"48","Goldsborough/Shelton Creeks Fall Chum-","Puget Sound-Strait of Georgia Chum",663.519615954142,663.519615954142,566.774252833851,2000,2004,"Puget Sound-Strait of Georgia Chum"
"49","Hamma Hamma Late Fall Chum-","Puget Sound-Strait of Georgia Chum",26593.2528095091,26593.2528095091,28849.7149682053,2000,2004,"Puget Sound-Strait of Georgia Chum"
"50","Hammersley Inlet Summer Chum-","Puget Sound-Strait of Georgia Chum",35739.7994123269,35739.7994123269,34989.1211770397,2000,2004,"Puget Sound-Strait of Georgia Chum"
"51","Henderson Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",169.230911385525,242.299219183985,NA,2000,2004,"Puget Sound-Strait of Georgia Chum"
"52","Johns/Mill Creeks Fall Chum-","Puget Sound-Strait of Georgia Chum",12390.3553897943,15350.1515147445,NA,2000,2004,"Puget Sound-Strait of Georgia Chum"
"53","Mainstem Skagit Fall Chum-","Puget Sound-Strait of Georgia Chum",65762.3157352354,65762.3157352354,61787.5650482319,2000,2004,"Puget Sound-Strait of Georgia Chum"
"54","Nisqually Winter Chum-","Puget Sound-Strait of Georgia Chum",52258.2844213441,52258.2844213441,48198.6971683868,2000,2004,"Puget Sound-Strait of Georgia Chum"
"55","Nooksack Fall Chum-","Puget Sound-Strait of Georgia Chum",32629.0758595394,32629.0758595394,27784.9778724059,2000,2004,"Puget Sound-Strait of Georgia Chum"
"56","Northeast Hood Canal Fall Chum-","Puget Sound-Strait of Georgia Chum",6320.25721195456,6320.25721195456,6333.81129805046,2000,2004,"Puget Sound-Strait of Georgia Chum"
"57","Puyallup/Carbon Fall Chum-","Puget Sound-Strait of Georgia Chum",3981.87668020961,3981.87668020961,4683.76068778794,2000,2004,"Puget Sound-Strait of Georgia Chum"
"58","Quilcene Late Fall Chum-","Puget Sound-Strait of Georgia Chum",5291.68077043517,NA,4210.71344952538,2000,2004,"Puget Sound-Strait of Georgia Chum"
"59","Samish/Independents Fall Chum-","Puget Sound-Strait of Georgia Chum",3072.60076432439,NA,2611.82479818387,2000,2004,"Puget Sound-Strait of Georgia Chum"
"60","Sinclair Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",3216.37386320524,3216.37386320524,2964.57289611401,2000,2004,"Puget Sound-Strait of Georgia Chum"
"61","Skookum Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",5728.99367476811,5728.99367476811,5436.13668198722,2000,2004,"Puget Sound-Strait of Georgia Chum"
"62","Skykomish Fall Chum-","Puget Sound-Strait of Georgia Chum",34681.3928839368,34681.3928839368,29123.7708849403,2000,2004,"Puget Sound-Strait of Georgia Chum"
"63","Southeast Hood Canal Fall Chum-","Puget Sound-Strait of Georgia Chum",24776.8205011205,24776.8205011205,24808.9242978317,2000,2004,"Puget Sound-Strait of Georgia Chum"
"64","Totten Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",51426.5815067869,48511.5149768317,48002.5696234376,2000,2004,"Puget Sound-Strait of Georgia Chum"
"65","Upper Skokomish Late Fall Chum-","Puget Sound-Strait of Georgia Chum",9545.79823292275,9545.79823292275,9399.22340287363,2000,2004,"Puget Sound-Strait of Georgia Chum"
"66","Upper Skookum Creek Fall Chum-","Puget Sound-Strait of Georgia Chum",14889.5968265001,14889.5968265001,13707.5561596447,2000,2004,"Puget Sound-Strait of Georgia Chum"
"67","Wallace Fall Chum-","Puget Sound-Strait of Georgia Chum",20517.3391807884,20517.3391807884,19759.9528209937,2000,2004,"Puget Sound-Strait of Georgia Chum"
"68","West Hood Canal Fall Chum-","Puget Sound-Strait of Georgia Chum",16054.6535983308,NA,15320.293627274,2000,2004,"Puget Sound-Strait of Georgia Chum"
"69","Blackjack Creek Summer Chum-","Puget Sound-Strait of Georgia Chum",2858.25183810847,2858.25183810847,2855.39521678776,2005,2009,"Puget Sound-Strait of Georgia Chum"
"70","Carr Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",8229.55141863371,NA,6717.16455224539,2005,2009,"Puget Sound-Strait of Georgia Chum"
"71","Case Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",1768.12805096062,1768.12805096062,1458.07483680339,2005,2009,"Puget Sound-Strait of Georgia Chum"
"72","Case Inlet Summer Chum-","Puget Sound-Strait of Georgia Chum",5845.08922740619,5845.08922740619,5502.46733061951,2005,2009,"Puget Sound-Strait of Georgia Chum"
"73","Chambers Creek Winter Chum-","Puget Sound-Strait of Georgia Chum",476.334889634997,840.28744113243,NA,2005,2009,"Puget Sound-Strait of Georgia Chum"
"74","Dewatto Fall Chum-","Puget Sound-Strait of Georgia Chum",2406.62365203435,2406.62365203435,2295.79451161378,2005,2009,"Puget Sound-Strait of Georgia Chum"
"75","Dosewallips Late Fall Chum-","Puget Sound-Strait of Georgia Chum",214.740482288802,214.740482288802,157.599748176073,2005,2009,"Puget Sound-Strait of Georgia Chum"
"76","Duckabush Late Fall Chum-","Puget Sound-Strait of Georgia Chum",1190.73426846189,1190.73426846189,1030.789945023,2005,2009,"Puget Sound-Strait of Georgia Chum"
"77","Dungeness/East Strait Tribs Fall Chum-","Puget Sound-Strait of Georgia Chum",305.940004406245,307.839520001831,NA,2005,2009,"Puget Sound-Strait of Georgia Chum"
"78","Dyes Inlet/Liberty Bay Fall Chum-","Puget Sound-Strait of Georgia Chum",38521.0005520757,NA,40087.2732931763,2005,2009,"Puget Sound-Strait of Georgia Chum"
"79","Eld Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",49090.1546614135,49090.1546614135,49705.8157603662,2005,2009,"Puget Sound-Strait of Georgia Chum"
"80","Fennel Creek Fall Chum-","Puget Sound-Strait of Georgia Chum",2543.06738985859,2543.06738985859,2311.73299053974,2005,2009,"Puget Sound-Strait of Georgia Chum"
"81","Gig Harbor/Ollala Creek Fall Chum-","Puget Sound-Strait of Georgia Chum",5633.20622255709,NA,5062.08102311252,2005,2009,"Puget Sound-Strait of Georgia Chum"
"82","Goldsborough/Shelton Creeks Fall Chum-","Puget Sound-Strait of Georgia Chum",662.685213736454,720.650687736373,NA,2005,2009,"Puget Sound-Strait of Georgia Chum"
"83","Hamma Hamma Late Fall Chum-","Puget Sound-Strait of Georgia Chum",9356.92942995568,9356.92942995568,8276.61912097096,2005,2009,"Puget Sound-Strait of Georgia Chum"
