"","population","group","tot.mean","nat.mean","obs.mean","start.year","stop.year","ESU"
"1","Steelhead (Lower Columbia River DPS) - Clackamas River Winter-run","Lower Columbia River Steelhead DPS",778.614920429217,516.833364708982,733.115643057342,1995,1999,"Lower Columbia River Steelhead DPS"
"2","Steelhead (Lower Columbia River DPS) - Coweeman River Winter-run","Lower Columbia River Steelhead DPS",212.508484994687,NA,NA,1995,1999,"Lower Columbia River Steelhead DPS"
"3","Steelhead (Lower Columbia River DPS) - East Fork Lewis River Summer-run","Lower Columbia River Steelhead DPS",197.905551877244,NA,NA,1995,1999,"Lower Columbia River Steelhead DPS"
"4","Steelhead (Lower Columbia River DPS) - East Fork Lewis River Winter-run","Lower Columbia River Steelhead DPS",181.213503757412,NA,NA,1995,1999,"Lower Columbia River Steelhead DPS"
"5","Steelhead (Lower Columbia River DPS) - Kalama River Summer-run","Lower Columbia River Steelhead DPS",447.784813111915,NA,453.914423568128,1995,1999,"Lower Columbia River Steelhead DPS"
"6","Steelhead (Lower Columbia River DPS) - Kalama River Winter-run","Lower Columbia River Steelhead DPS",688.051321369494,NA,654.428169128142,1995,1999,"Lower Columbia River Steelhead DPS"
"7","Steelhead (Lower Columbia River DPS) - North Fork Toutle River Winter-run","Lower Columbia River Steelhead DPS",406.951815548412,NA,NA,1995,1999,"Lower Columbia River Steelhead DPS"
"8","Steelhead (Lower Columbia River DPS) - South Fork Toutle River Winter-run","Lower Columbia River Steelhead DPS",344.975685586568,NA,344.385785494296,1995,1999,"Lower Columbia River Steelhead DPS"
"9","Steelhead (Lower Columbia River DPS) - Tilton River Winter-run","Lower Columbia River Steelhead DPS",598.252603009297,NA,NA,1995,1999,"Lower Columbia River Steelhead DPS"
"10","Steelhead (Lower Columbia River DPS) - Upper Cowlitz River Winter-run","Lower Columbia River Steelhead DPS",84.027532672179,NA,NA,1995,1999,"Lower Columbia River Steelhead DPS"
"11","Steelhead (Lower Columbia River DPS) - Upper Gorge Tributaries Winter-run","Lower Columbia River Steelhead DPS",31.269271075324,NA,NA,1995,1999,"Lower Columbia River Steelhead DPS"
"12","Steelhead (Lower Columbia River DPS) - Washougal River Summer-run","Lower Columbia River Steelhead DPS",131.982476619202,NA,130.625189981987,1995,1999,"Lower Columbia River Steelhead DPS"
"13","Steelhead (Lower Columbia River DPS) - Washougal River Winter-run","Lower Columbia River Steelhead DPS",167.920699064744,NA,NA,1995,1999,"Lower Columbia River Steelhead DPS"
"14","Steelhead (Lower Columbia River DPS) - Wind River Summer-run","Lower Columbia River Steelhead DPS",449.201774399262,NA,453.572652339013,1995,1999,"Lower Columbia River Steelhead DPS"
"15","Steelhead (Lower Columbia River DPS) - Clackamas River Winter-run","Lower Columbia River Steelhead DPS",2270.95803272978,1291.15671419811,NA,2000,2004,"Lower Columbia River Steelhead DPS"
"16","Steelhead (Lower Columbia River DPS) - Coweeman River Winter-run","Lower Columbia River Steelhead DPS",454.079592606778,NA,457.955919936874,2000,2004,"Lower Columbia River Steelhead DPS"
"17","Steelhead (Lower Columbia River DPS) - East Fork Lewis River Summer-run","Lower Columbia River Steelhead DPS",422.967321482777,NA,402.473744613189,2000,2004,"Lower Columbia River Steelhead DPS"
"18","Steelhead (Lower Columbia River DPS) - East Fork Lewis River Winter-run","Lower Columbia River Steelhead DPS",486.641960586905,NA,NA,2000,2004,"Lower Columbia River Steelhead DPS"
"19","Steelhead (Lower Columbia River DPS) - Kalama River Summer-run","Lower Columbia River Steelhead DPS",409.293981327641,NA,382.180799427679,2000,2004,"Lower Columbia River Steelhead DPS"
"20","Steelhead (Lower Columbia River DPS) - Kalama River Winter-run","Lower Columbia River Steelhead DPS",1466.97906223961,NA,1442.68422348939,2000,2004,"Lower Columbia River Steelhead DPS"
"21","Steelhead (Lower Columbia River DPS) - North Fork Toutle River Winter-run","Lower Columbia River Steelhead DPS",459.301900252167,NA,NA,2000,2004,"Lower Columbia River Steelhead DPS"
"22","Steelhead (Lower Columbia River DPS) - South Fork Toutle River Winter-run","Lower Columbia River Steelhead DPS",739.153621878706,NA,724.581052155733,2000,2004,"Lower Columbia River Steelhead DPS"
"23","Steelhead (Lower Columbia River DPS) - Tilton River Winter-run","Lower Columbia River Steelhead DPS",946.363735271474,NA,975.269604388708,2000,2004,"Lower Columbia River Steelhead DPS"
"24","Steelhead (Lower Columbia River DPS) - Upper Cowlitz River Winter-run","Lower Columbia River Steelhead DPS",1133.63908349499,NA,1242.46557366149,2000,2004,"Lower Columbia River Steelhead DPS"
