"","population","type","start.year","stop.year","trend.mean","trend.se","ESU"
"1","Redfish Lake Sockeye","Total",1995,2020,0.118519704052969,0.012907200369974,"Snake River Sockeye Salmon ESU"
"2","Redfish Lake Sockeye","Natural",1995,2020,0.0776476175798383,0.0849332137291726,"Snake River Sockeye Salmon ESU"
