"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu[1]",-0.148212299146749,0.00470236371577164,0.121978354378731,-0.383100005044056,-0.230571554571644,-0.150990103041907,-0.0679577021933376,0.0956358715631395,672.873004096767,1.00561175887102
"mu[2]",-0.0384166852273557,0.00478106053973968,0.123091578721412,-0.276934250617061,-0.120185996078967,-0.0409663395806905,0.0419722302230475,0.207792587891386,662.839220203217,1.00576632873147
"mu[3]",0.0437426936018285,0.00474293543328606,0.122055009290528,-0.189976977485596,-0.038208167289896,0.040294619919587,0.123834329358201,0.287387444096853,662.242107496113,1.00567755731014
"mu[4]",0.0283888600444377,0.00478727051654786,0.123078894106541,-0.207192874725704,-0.0540001558183089,0.0252415563090216,0.109072276294896,0.275639135949335,660.984434757436,1.00597181741389
"mu[5]",0.123444086985023,0.00482530223162386,0.121268193253813,-0.111503230738491,0.0424598395606812,0.120747376973746,0.203534329381018,0.366260130703362,631.603856962105,1.00597600452135
"mu[6]",-0.0239251893427517,0.00476618573994471,0.123325603649757,-0.258967858024439,-0.107763442010007,-0.0257872315440933,0.0570968061074618,0.222425679951412,669.521571022473,1.00639520671117
"mu[7]",-0.0034384121710988,0.00473755686751706,0.123676766135441,-0.241147965331742,-0.0863217766365501,-0.0055364042260858,0.0779315496666997,0.244575312425169,681.502368715269,1.00526929415441
"mu[8]",0.0982893098129365,0.00474309166976539,0.120683195312352,-0.131650390923634,0.0170800629364616,0.0961507286746353,0.176668704014463,0.341891591330421,647.396823434251,1.00582941910114
"mu[9]",-0.0705588699705359,0.00469763783332176,0.12332985746222,-0.30827633383364,-0.153723688014356,-0.0728164565550209,0.0103267383884993,0.17608830870963,689.250985850494,1.00576903296057
"mu[10]",0.00656876812849824,0.00475182452491775,0.129012900305915,-0.241128864646776,-0.0805256342758524,0.00428600992327403,0.091931649946567,0.26432382483852,737.132378317446,1.00493669185571
"mu[11]",-0.0450546491027382,0.0047468146486334,0.120643752351674,-0.276327119554973,-0.12624861324076,-0.0470612998075735,0.0346448783501058,0.197132259300093,645.959255209103,1.00606696539092
"mu[12]",-0.0315396290482731,0.00473564478995483,0.120341701851523,-0.262953780718819,-0.112557227725689,-0.0343690000250846,0.047247433918,0.211358347651296,645.764339791297,1.00630167561671
"mu[13]",-0.0891603464921412,0.00474042503262872,0.135807669179966,-0.351110769729838,-0.180256573644104,-0.0907840063493749,0.000500945285638753,0.182794070000762,820.755923210854,1.0047318773919
"mu[14]",0.0229847729803636,0.0047754674754849,0.120723371394327,-0.20961152873347,-0.0582641355624527,0.0199918672076013,0.101878217998711,0.265246210455219,639.073673922171,1.00595861461647
"mu[15]",-0.0020957109608695,0.004760819438229,0.120996091335363,-0.234379130834411,-0.0833004638026222,-0.00458328623879024,0.0779002696857645,0.239394065434968,645.920786981179,1.0062258672165
"mu[16]",-0.0127331560751019,0.00472592978023156,0.12029337366896,-0.242241184346155,-0.0930161789122533,-0.0155137413110456,0.0656620940559185,0.230308988791682,647.901344448746,1.0061859934484
"mu[17]",-0.0155639716953413,0.004767969324946,0.12071036425668,-0.249488442525338,-0.0970069091339555,-0.0182727358851772,0.0642102607972792,0.225434103281173,640.94714230718,1.00582034552076
"mu[18]",0.0168146317567226,0.00473694619201524,0.120945620893982,-0.214330719214272,-0.0645357278437468,0.0140972446590103,0.0953109371257881,0.262575411890376,651.903621605447,1.00570321859657
"mu[19]",0.103475309801979,0.00474791097090802,0.12182096222219,-0.131479841643605,0.0216641702887277,0.101133839667852,0.183587788700986,0.348338819043882,658.322831755884,1.0058532162323
"sigma2_R",0.505335477348218,0.000803030968365439,0.0470712857805256,0.418409892068194,0.473003349810893,0.503556096261161,0.535767007718437,0.603323403199815,3435.95553693949,1.00096106420907
"sigma2_Q",0.404160202303198,0.00235342664280465,0.129345821270619,0.211551166062721,0.31345451773799,0.384200578727107,0.472326987972034,0.71256651694416,3020.67133216581,1.00105153278387
"theta",0.833257955552152,0.00185439004749353,0.0712640261669895,0.668937468934113,0.791053535378593,0.843118301958235,0.885158930145289,0.943797427050719,1476.85730025466,1.00127810848997
