"","year","tot.Mean","tot.Median","tot.X.025","tot.X.975","tot.X.05","tot.X.95","nat.Mean","nat.X.025","nat.X.975","nat.X.05","nat.X.95","obs.spawn","ESU"
"1",1995,612531.284092152,607487.095107177,487789.172151975,765742.42067784,505519.157130511,737404.262908677,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"2",1996,826298.823616649,821110.555957573,663264.04644688,1020499.76972161,686173.217597799,985090.182686241,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"3",1997,188992.782511237,187616.303437476,151540.325033138,234089.618708824,156894.658272262,225607.05239764,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"4",1998,836113.514000289,830759.544722494,666335.214739744,1035855.16637838,690591.556443925,999960.047791594,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"5",1999,317069.932393462,314834.649958664,254103.983245601,393243.939376777,262561.544787756,378807.505908385,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"6",2000,191166.46037524,189853.440995589,153079.861509606,237264.497150298,158414.393182469,228871.175590597,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"7",2001,743394.702842213,738054.551783318,596485.608462552,918145.175647091,617306.914197104,887262.791390839,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"8",2002,918396.490108109,911517.425658677,738184.782120218,1137658.17930507,763031.196739934,1096718.49876646,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"9",2003,641572.417590778,637454.407461214,517952.548202183,788766.753978507,534915.206719653,761557.754986608,NA,NA,NA,NA,NA,696188,"Puget Sound-Strait of Georgia Chum"
"10",2004,997618.049832219,991957.484464664,803243.200186229,1229277.5036028,831009.173599104,1187804.25585346,NA,NA,NA,NA,NA,987085,"Puget Sound-Strait of Georgia Chum"
"11",2005,344514.951909397,342028.425795057,273715.878696965,429390.8159708,283765.459540974,413466.37869658,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"12",2006,709661.92155933,704462.872691552,562925.699747437,886231.465234713,583493.778826322,853846.86279765,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"13",2007,568161.964233777,563680.765271309,450963.783287829,709492.832798456,467458.435709956,682773.712413603,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"14",2008,307975.003203283,305727.260822905,244993.730279841,383678.334110685,253764.956205802,368690.461808984,NA,NA,NA,NA,NA,297222,"Puget Sound-Strait of Georgia Chum"
"15",2009,206751.545801701,205225.750513882,163653.468670224,258994.718196145,169739.902707507,248906.46530233,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"16",2010,333186.617287426,331051.086256609,264089.291602161,415323.349537544,274019.253673473,400004.514571541,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"17",2011,399135.759363845,396107.64505285,318404.119681119,496098.98626193,329443.080626907,478556.131364728,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"18",2012,298084.27775324,296127.622945365,239014.408275671,368473.997656333,247417.29611027,355891.494977348,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"19",2013,314131.024734193,311886.125979856,251528.425051646,390056.31181461,260420.854924684,375925.142382828,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"20",2014,394997.441751999,391857.93835276,315409.806043126,491396.59295436,327067.023985261,474012.60778307,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"21",2015,290787.122605625,288628.297377918,232018.061121931,361543.000978657,239908.452239465,349092.960841708,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"22",2016,317361.44062149,314670.984705341,253007.546692214,396066.220147782,262194.859562724,381205.613509489,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"23",2017,338536.773661521,335067.71909017,264358.446722511,432509.6738853,274809.983076543,414050.884144116,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"24",2018,289153.979432708,284129.261707021,215315.665930034,391901.163667464,225055.487345569,369979.842008474,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"25",2019,118600.233936105,112673.122989925,67376.0080410298,204980.664254597,73075.5903648187,183988.774960427,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
"26",2020,342396.491387224,314320.444169862,163404.371342255,685453.094845153,180668.401409698,595776.8211414,NA,NA,NA,NA,NA,NA,"Puget Sound-Strait of Georgia Chum"
